
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000      -18.278         0.00     0.00     0.00
        3   18.249       0.0000      -1.0249         0.00     0.00     0.00
        4   18.163       0.0000      -2.0465         0.00     0.00     0.00
        5   18.020       0.0000      -3.0617         0.00     0.00     0.00
        6   17.820       0.0000      -4.0672         0.00     0.00     0.00
        7   17.564       0.0000      -5.0600         0.00     0.00     0.00
        8   17.252       0.0000      -6.0368         0.00     0.00     0.00
        9   16.887       0.0000      -6.9947         0.00     0.00     0.00
       10   16.468       0.0000      -7.9305         0.00     0.00     0.00
       11   15.997       0.0000      -8.8414         0.00     0.00     0.00
       12   15.476       0.0000      -9.7245         0.00     0.00     0.00
       13   14.907       0.0000      -10.577         0.00     0.00     0.00
       14   14.290       0.0000      -11.396         0.00     0.00     0.00
       15   13.629       0.0000      -12.179         0.00     0.00     0.00
       16   12.924       0.0000      -12.924         0.00     0.00     0.00
       17   12.179       0.0000      -13.629         0.00     0.00     0.00
       18   11.396       0.0000      -14.290         0.00     0.00     0.00
       19   10.577       0.0000      -14.907         0.00     0.00     0.00
       20   9.7245       0.0000      -15.476         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       21   8.8414       0.0000      -15.997         0.00     0.00     0.00
       22   7.9305       0.0000      -16.468         0.00     0.00     0.00
       23   6.9947       0.0000      -16.887         0.00     0.00     0.00
       24   6.0368       0.0000      -17.252         0.00     0.00     0.00
       25   5.0600       0.0000      -17.564         0.00     0.00     0.00
       26   4.0672       0.0000      -17.820         0.00     0.00     0.00
       27   3.0617       0.0000      -18.020         0.00     0.00     0.00
       28   2.0465       0.0000      -18.163         0.00     0.00     0.00
       29   1.0249       0.0000      -18.249         0.00     0.00     0.00
      969   20.403       0.0000       0.0000         0.00     0.00     0.00
      970   22.528       0.0000       0.0000         0.00     0.00     0.00
      971   24.653       0.0000       0.0000         0.00     0.00     0.00
      972   0.0000       0.0000      -20.403         0.00     0.00     0.00
      973   0.0000       0.0000      -22.528         0.00     0.00     0.00
      974   0.0000       0.0000      -24.653         0.00     0.00     0.00
      975   24.498       0.0000      -2.7603         0.00     0.00     0.00
      976   24.035       0.0000      -5.4858         0.00     0.00     0.00
      977   23.270       0.0000      -8.1424         0.00     0.00     0.00
      978   22.212       0.0000      -10.697         0.00     0.00     0.00
      979   20.874       0.0000      -13.116         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      980   19.274       0.0000      -15.371         0.00     0.00     0.00
      981   17.432       0.0000      -17.432         0.00     0.00     0.00
      982   15.371       0.0000      -19.274         0.00     0.00     0.00
      983   13.116       0.0000      -20.874         0.00     0.00     0.00
      984   10.697       0.0000      -22.212         0.00     0.00     0.00
      985   8.1424       0.0000      -23.270         0.00     0.00     0.00
      986   5.4858       0.0000      -24.035         0.00     0.00     0.00
      987   2.7603       0.0000      -24.498         0.00     0.00     0.00
      988   22.493       0.0000      -1.2632         0.00     0.00     0.00
      989   22.386       0.0000      -2.5223         0.00     0.00     0.00
      990   22.210       0.0000      -3.7736         0.00     0.00     0.00
      991   21.963       0.0000      -5.0130         0.00     0.00     0.00
      992   21.648       0.0000      -6.2366         0.00     0.00     0.00
      993   21.264       0.0000      -7.4405         0.00     0.00     0.00
      994   20.813       0.0000      -8.6211         0.00     0.00     0.00
      995   20.297       0.0000      -9.7745         0.00     0.00     0.00
      996   19.717       0.0000      -10.897         0.00     0.00     0.00
      997   19.075       0.0000      -11.986         0.00     0.00     0.00
      998   18.373       0.0000      -13.036         0.00     0.00     0.00
      999   17.613       0.0000      -14.046         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1000   16.798       0.0000      -15.011         0.00     0.00     0.00
     1001   15.930       0.0000      -15.930         0.00     0.00     0.00
     1002   15.011       0.0000      -16.798         0.00     0.00     0.00
     1003   14.046       0.0000      -17.613         0.00     0.00     0.00
     1004   13.036       0.0000      -18.373         0.00     0.00     0.00
     1005   11.986       0.0000      -19.075         0.00     0.00     0.00
     1006   10.897       0.0000      -19.717         0.00     0.00     0.00
     1007   9.7745       0.0000      -20.297         0.00     0.00     0.00
     1008   8.6211       0.0000      -20.813         0.00     0.00     0.00
     1009   7.4405       0.0000      -21.264         0.00     0.00     0.00
     1010   6.2366       0.0000      -21.648         0.00     0.00     0.00
     1011   5.0130       0.0000      -21.963         0.00     0.00     0.00
     1012   3.7736       0.0000      -22.210         0.00     0.00     0.00
     1013   2.5223       0.0000      -22.386         0.00     0.00     0.00
     1014   1.2632       0.0000      -22.493         0.00     0.00     0.00
     1015   20.275       0.0000      -2.2844         0.00     0.00     0.00
     1016   19.891       0.0000      -4.5401         0.00     0.00     0.00
     1017   19.258       0.0000      -6.7387         0.00     0.00     0.00
     1018   18.382       0.0000      -8.8525         0.00     0.00     0.00
     1019   17.276       0.0000      -10.855         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1020   15.952       0.0000      -12.721         0.00     0.00     0.00
     1021   14.427       0.0000      -14.427         0.00     0.00     0.00
     1022   12.721       0.0000      -15.952         0.00     0.00     0.00
     1023   10.855       0.0000      -17.276         0.00     0.00     0.00
     1024   8.8525       0.0000      -18.382         0.00     0.00     0.00
     1025   6.7387       0.0000      -19.258         0.00     0.00     0.00
     1026   4.5401       0.0000      -19.891         0.00     0.00     0.00
     1027   2.2844       0.0000      -20.275         0.00     0.00     0.00
     1791  -18.278       0.0000       0.0000         0.00     0.00     0.00
     1792  -1.0249       0.0000      -18.249         0.00     0.00     0.00
     1793  -2.0465       0.0000      -18.163         0.00     0.00     0.00
     1794  -3.0617       0.0000      -18.020         0.00     0.00     0.00
     1795  -4.0672       0.0000      -17.820         0.00     0.00     0.00
     1796  -5.0600       0.0000      -17.564         0.00     0.00     0.00
     1797  -6.0368       0.0000      -17.252         0.00     0.00     0.00
     1798  -6.9947       0.0000      -16.887         0.00     0.00     0.00
     1799  -7.9305       0.0000      -16.468         0.00     0.00     0.00
     1800  -8.8414       0.0000      -15.997         0.00     0.00     0.00
     1801  -9.7245       0.0000      -15.476         0.00     0.00     0.00
     1802  -10.577       0.0000      -14.907         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1803  -11.396       0.0000      -14.290         0.00     0.00     0.00
     1804  -12.179       0.0000      -13.629         0.00     0.00     0.00
     1805  -12.924       0.0000      -12.924         0.00     0.00     0.00
     1806  -13.629       0.0000      -12.179         0.00     0.00     0.00
     1807  -14.290       0.0000      -11.396         0.00     0.00     0.00
     1808  -14.907       0.0000      -10.577         0.00     0.00     0.00
     1809  -15.476       0.0000      -9.7245         0.00     0.00     0.00
     1810  -15.997       0.0000      -8.8414         0.00     0.00     0.00
     1811  -16.468       0.0000      -7.9305         0.00     0.00     0.00
     1812  -16.887       0.0000      -6.9947         0.00     0.00     0.00
     1813  -17.252       0.0000      -6.0368         0.00     0.00     0.00
     1814  -17.564       0.0000      -5.0600         0.00     0.00     0.00
     1815  -17.820       0.0000      -4.0672         0.00     0.00     0.00
     1816  -18.020       0.0000      -3.0617         0.00     0.00     0.00
     1817  -18.163       0.0000      -2.0465         0.00     0.00     0.00
     1818  -18.249       0.0000      -1.0249         0.00     0.00     0.00
     2701  -20.403       0.0000       0.0000         0.00     0.00     0.00
     2702  -22.528       0.0000       0.0000         0.00     0.00     0.00
     2703  -24.653       0.0000       0.0000         0.00     0.00     0.00
     2704  -2.7603       0.0000      -24.498         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     2705  -5.4858       0.0000      -24.035         0.00     0.00     0.00
     2706  -8.1424       0.0000      -23.270         0.00     0.00     0.00
     2707  -10.697       0.0000      -22.212         0.00     0.00     0.00
     2708  -13.116       0.0000      -20.874         0.00     0.00     0.00
     2709  -15.371       0.0000      -19.274         0.00     0.00     0.00
     2710  -17.432       0.0000      -17.432         0.00     0.00     0.00
     2711  -19.274       0.0000      -15.371         0.00     0.00     0.00
     2712  -20.874       0.0000      -13.116         0.00     0.00     0.00
     2713  -22.212       0.0000      -10.697         0.00     0.00     0.00
     2714  -23.270       0.0000      -8.1424         0.00     0.00     0.00
     2715  -24.035       0.0000      -5.4858         0.00     0.00     0.00
     2716  -24.498       0.0000      -2.7603         0.00     0.00     0.00
     2717  -1.2632       0.0000      -22.493         0.00     0.00     0.00
     2718  -2.5223       0.0000      -22.386         0.00     0.00     0.00
     2719  -3.7736       0.0000      -22.210         0.00     0.00     0.00
     2720  -5.0130       0.0000      -21.963         0.00     0.00     0.00
     2721  -6.2366       0.0000      -21.648         0.00     0.00     0.00
     2722  -7.4405       0.0000      -21.264         0.00     0.00     0.00
     2723  -8.6211       0.0000      -20.813         0.00     0.00     0.00
     2724  -9.7745       0.0000      -20.297         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     2725  -10.897       0.0000      -19.717         0.00     0.00     0.00
     2726  -11.986       0.0000      -19.075         0.00     0.00     0.00
     2727  -13.036       0.0000      -18.373         0.00     0.00     0.00
     2728  -14.046       0.0000      -17.613         0.00     0.00     0.00
     2729  -15.011       0.0000      -16.798         0.00     0.00     0.00
     2730  -15.930       0.0000      -15.930         0.00     0.00     0.00
     2731  -16.798       0.0000      -15.011         0.00     0.00     0.00
     2732  -17.613       0.0000      -14.046         0.00     0.00     0.00
     2733  -18.373       0.0000      -13.036         0.00     0.00     0.00
     2734  -19.075       0.0000      -11.986         0.00     0.00     0.00
     2735  -19.717       0.0000      -10.897         0.00     0.00     0.00
     2736  -20.297       0.0000      -9.7745         0.00     0.00     0.00
     2737  -20.813       0.0000      -8.6211         0.00     0.00     0.00
     2738  -21.264       0.0000      -7.4405         0.00     0.00     0.00
     2739  -21.648       0.0000      -6.2366         0.00     0.00     0.00
     2740  -21.963       0.0000      -5.0130         0.00     0.00     0.00
     2741  -22.210       0.0000      -3.7736         0.00     0.00     0.00
     2742  -22.386       0.0000      -2.5223         0.00     0.00     0.00
     2743  -22.493       0.0000      -1.2632         0.00     0.00     0.00
     2744  -2.2844       0.0000      -20.275         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     2745  -4.5401       0.0000      -19.891         0.00     0.00     0.00
     2746  -6.7387       0.0000      -19.258         0.00     0.00     0.00
     2747  -8.8525       0.0000      -18.382         0.00     0.00     0.00
     2748  -10.855       0.0000      -17.276         0.00     0.00     0.00
     2749  -12.721       0.0000      -15.952         0.00     0.00     0.00
     2750  -14.427       0.0000      -14.427         0.00     0.00     0.00
     2751  -15.952       0.0000      -12.721         0.00     0.00     0.00
     2752  -17.276       0.0000      -10.855         0.00     0.00     0.00
     2753  -18.382       0.0000      -8.8525         0.00     0.00     0.00
     2754  -19.258       0.0000      -6.7387         0.00     0.00     0.00
     2755  -19.891       0.0000      -4.5401         0.00     0.00     0.00
     2756  -20.275       0.0000      -2.2844         0.00     0.00     0.00
     3464   0.0000       0.0000       18.278         0.00     0.00     0.00
     3465  -18.249       0.0000       1.0249         0.00     0.00     0.00
     3466  -18.163       0.0000       2.0465         0.00     0.00     0.00
     3467  -18.020       0.0000       3.0617         0.00     0.00     0.00
     3468  -17.820       0.0000       4.0672         0.00     0.00     0.00
     3469  -17.564       0.0000       5.0600         0.00     0.00     0.00
     3470  -17.252       0.0000       6.0368         0.00     0.00     0.00
     3471  -16.887       0.0000       6.9947         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     3472  -16.468       0.0000       7.9305         0.00     0.00     0.00
     3473  -15.997       0.0000       8.8414         0.00     0.00     0.00
     3474  -15.476       0.0000       9.7245         0.00     0.00     0.00
     3475  -14.907       0.0000       10.577         0.00     0.00     0.00
     3476  -14.290       0.0000       11.396         0.00     0.00     0.00
     3477  -13.629       0.0000       12.179         0.00     0.00     0.00
     3478  -12.924       0.0000       12.924         0.00     0.00     0.00
     3479  -12.179       0.0000       13.629         0.00     0.00     0.00
     3480  -11.396       0.0000       14.290         0.00     0.00     0.00
