
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
      485   0.0000       0.0000      -26.778         0.00     0.00     0.00
      514   26.778       0.0000       0.0000         0.00     0.00     0.00
      515   26.736       0.0000      -1.5015         0.00     0.00     0.00
      516   26.610       0.0000      -2.9982         0.00     0.00     0.00
      517   26.400       0.0000      -4.4855         0.00     0.00     0.00
      518   26.107       0.0000      -5.9587         0.00     0.00     0.00
      519   25.731       0.0000      -7.4131         0.00     0.00     0.00
      520   25.275       0.0000      -8.8442         0.00     0.00     0.00
      521   24.740       0.0000      -10.247         0.00     0.00     0.00
      522   24.126       0.0000      -11.619         0.00     0.00     0.00
      523   23.437       0.0000      -12.953         0.00     0.00     0.00
      524   22.674       0.0000      -14.247         0.00     0.00     0.00
      525   21.839       0.0000      -15.496         0.00     0.00     0.00
      526   20.936       0.0000      -16.696         0.00     0.00     0.00
      527   19.967       0.0000      -17.843         0.00     0.00     0.00
      528   18.935       0.0000      -18.935         0.00     0.00     0.00
      529   17.843       0.0000      -19.967         0.00     0.00     0.00
      530   16.696       0.0000      -20.936         0.00     0.00     0.00
      531   15.496       0.0000      -21.839         0.00     0.00     0.00
      532   14.247       0.0000      -22.674         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      533   12.953       0.0000      -23.437         0.00     0.00     0.00
      534   11.619       0.0000      -24.126         0.00     0.00     0.00
      535   10.247       0.0000      -24.740         0.00     0.00     0.00
      536   8.8442       0.0000      -25.275         0.00     0.00     0.00
      537   7.4131       0.0000      -25.731         0.00     0.00     0.00
      538   5.9587       0.0000      -26.107         0.00     0.00     0.00
      539   4.4855       0.0000      -26.400         0.00     0.00     0.00
      540   2.9982       0.0000      -26.610         0.00     0.00     0.00
      541   1.5015       0.0000      -26.736         0.00     0.00     0.00
     2246  -26.778       0.0000       0.0000         0.00     0.00     0.00
     2274  -1.5015       0.0000      -26.736         0.00     0.00     0.00
     2275  -2.9982       0.0000      -26.610         0.00     0.00     0.00
     2276  -4.4855       0.0000      -26.400         0.00     0.00     0.00
     2277  -5.9587       0.0000      -26.107         0.00     0.00     0.00
     2278  -7.4131       0.0000      -25.731         0.00     0.00     0.00
     2279  -8.8442       0.0000      -25.275         0.00     0.00     0.00
     2280  -10.247       0.0000      -24.740         0.00     0.00     0.00
     2281  -11.619       0.0000      -24.126         0.00     0.00     0.00
     2282  -12.953       0.0000      -23.437         0.00     0.00     0.00
     2283  -14.247       0.0000      -22.674         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     2284  -15.496       0.0000      -21.839         0.00     0.00     0.00
     2285  -16.696       0.0000      -20.936         0.00     0.00     0.00
     2286  -17.843       0.0000      -19.967         0.00     0.00     0.00
     2287  -18.935       0.0000      -18.935         0.00     0.00     0.00
     2288  -19.967       0.0000      -17.843         0.00     0.00     0.00
     2289  -20.936       0.0000      -16.696         0.00     0.00     0.00
     2290  -21.839       0.0000      -15.496         0.00     0.00     0.00
     2291  -22.674       0.0000      -14.247         0.00     0.00     0.00
     2292  -23.437       0.0000      -12.953         0.00     0.00     0.00
     2293  -24.126       0.0000      -11.619         0.00     0.00     0.00
