
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
      170   0.0000       0.0000      -26.778         0.00     0.00     0.00
      185   26.778       0.0000       0.0000         0.00     0.00     0.00
      186   26.610       0.0000      -2.9982         0.00     0.00     0.00
      187   26.107       0.0000      -5.9587         0.00     0.00     0.00
      188   25.275       0.0000      -8.8442         0.00     0.00     0.00
      189   24.126       0.0000      -11.619         0.00     0.00     0.00
      190   22.674       0.0000      -14.247         0.00     0.00     0.00
      191   20.936       0.0000      -16.696         0.00     0.00     0.00
      192   18.935       0.0000      -18.935         0.00     0.00     0.00
      193   16.696       0.0000      -20.936         0.00     0.00     0.00
      194   14.247       0.0000      -22.674         0.00     0.00     0.00
      195   11.619       0.0000      -24.126         0.00     0.00     0.00
      196   8.8442       0.0000      -25.275         0.00     0.00     0.00
      197   5.9587       0.0000      -26.107         0.00     0.00     0.00
      198   2.9982       0.0000      -26.610         0.00     0.00     0.00
      662  -26.778       0.0000       0.0000         0.00     0.00     0.00
      676  -2.9982       0.0000      -26.610         0.00     0.00     0.00
      677  -5.9587       0.0000      -26.107         0.00     0.00     0.00
      678  -8.8442       0.0000      -25.275         0.00     0.00     0.00
      679  -11.619       0.0000      -24.126         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      680  -14.247       0.0000      -22.674         0.00     0.00     0.00
      681  -16.696       0.0000      -20.936         0.00     0.00     0.00
      682  -18.935       0.0000      -18.935         0.00     0.00     0.00
      683  -20.936       0.0000      -16.696         0.00     0.00     0.00
      684  -22.674       0.0000      -14.247         0.00     0.00     0.00
      685  -24.126       0.0000      -11.619         0.00     0.00     0.00
      686  -25.275       0.0000      -8.8442         0.00     0.00     0.00
      687  -26.107       0.0000      -5.9587         0.00     0.00     0.00
      688  -26.610       0.0000      -2.9982         0.00     0.00     0.00
     1124   0.0000       0.0000       26.778         0.00     0.00     0.00
     1138  -26.610       0.0000       2.9982         0.00     0.00     0.00
     1139  -26.107       0.0000       5.9587         0.00     0.00     0.00
     1140  -25.275       0.0000       8.8442         0.00     0.00     0.00
     1141  -24.126       0.0000       11.619         0.00     0.00     0.00
     1142  -22.674       0.0000       14.247         0.00     0.00     0.00
     1143  -20.936       0.0000       16.696         0.00     0.00     0.00
     1144  -18.935       0.0000       18.935         0.00     0.00     0.00
     1145  -16.696       0.0000       20.936         0.00     0.00     0.00
     1146  -14.247       0.0000       22.674         0.00     0.00     0.00
     1147  -11.619       0.0000       24.126         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1148  -8.8442       0.0000       25.275         0.00     0.00     0.00
     1149  -5.9587       0.0000       26.107         0.00     0.00     0.00
     1150  -2.9982       0.0000       26.610         0.00     0.00     0.00
     1572   2.9982       0.0000       26.610         0.00     0.00     0.00
     1573   5.9587       0.0000       26.107         0.00     0.00     0.00
     1574   8.8442       0.0000       25.275         0.00     0.00     0.00
     1575   11.619       0.0000       24.126         0.00     0.00     0.00
     1576   14.247       0.0000       22.674         0.00     0.00     0.00
     1577   16.696       0.0000       20.936         0.00     0.00     0.00
     1578   18.935       0.0000       18.935         0.00     0.00     0.00
     1579   20.936       0.0000       16.696         0.00     0.00     0.00
     1580   22.674       0.0000       14.247         0.00     0.00     0.00
     1581   24.126       0.0000       11.619         0.00     0.00     0.00
     1582   25.275       0.0000       8.8442         0.00     0.00     0.00
     1583   26.107       0.0000       5.9587         0.00     0.00     0.00
     1584   26.610       0.0000       2.9982         0.00     0.00     0.00

