e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
37,0.0228,0.132,3.45,0.132,3.45,0.1658152127879343,0.0,0.9861568410795983,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
38,0.0228,0.132,3.45,0.132,3.45,0.2751126780696245,0.0,0.9614119899217811,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
39,0.0228,0.132,3.45,0.132,3.45,0.38150702804949194,0.0,0.9243659381158763,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
40,0.0228,0.132,3.45,0.132,3.45,0.48322993163885075,0.0,0.8754934797977147,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
41,0.0228,0.132,3.45,0.132,3.45,0.5786199108338349,0.0,0.8155973263729136,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
42,0.0228,0.132,3.45,0.132,3.45,0.6663796728112761,0.0,0.7456125881876838,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
43,0.0228,0.132,3.45,0.132,3.45,0.05572577700384339,0.0,0.9984461116040855,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
44,0.0228,0.132,3.45,0.132,3.45,0.16683734035796083,0.0,0.9859844328701555,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
45,0.0228,0.132,3.45,0.132,3.45,0.2761383975232907,0.0,0.9611178832033399,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
46,0.0228,0.132,3.45,0.132,3.45,0.38217204471096833,0.0,0.9240911904360076,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
47,0.0228,0.132,3.45,0.132,3.45,0.48346040509658683,0.0,0.8753662300453703,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
48,0.0228,0.132,3.45,0.132,3.45,0.5785924539022164,0.0,0.8156168048093488,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
49,0.0228,0.132,3.45,0.132,3.45,0.6663359396695383,0.0,0.7456516716971225,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
50,0.0228,0.132,3.45,0.132,3.45,0.06305708343993609,0.0,0.9980099219086196,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
51,0.0228,0.132,3.45,0.132,3.45,0.1872686995735249,0.0,0.9823087265010123,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
52,0.0228,0.132,3.45,0.132,3.45,0.30702499084448875,0.0,0.9517014526609391,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
53,0.0228,0.132,3.45,0.132,3.45,0.4196231093025173,0.0,0.9076984334784807,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
54,0.0228,0.132,3.45,0.132,3.45,0.5217307275729118,0.0,0.8531102202565857,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
55,0.0228,0.132,3.45,0.132,3.45,0.6094816041055757,0.0,0.7928002108078015,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
