e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
16,0.0228,0.132,3.45,0.132,3.45,-0.6957779835338123,0.0,0.7182569161724947,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
17,0.0228,0.132,3.45,0.132,3.45,-0.6531781638550942,0.0,0.7572042566328373,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
18,0.0228,0.132,3.45,0.132,3.45,-0.6532007589955163,0.0,0.7571847650657542,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
19,0.0228,0.132,3.45,0.132,3.45,-0.6532501649191931,0.0,0.757142141234423,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
20,0.0228,0.132,3.45,0.132,3.45,-0.653342740473176,0.0,0.7570622586491814,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
21,0.0228,0.132,3.45,0.132,3.45,-0.6534801602934318,0.0,0.7569436439411263,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
22,0.0228,0.132,3.45,0.132,3.45,-0.6536677561839933,0.0,0.7567816491732496,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
23,0.0228,0.132,3.45,0.132,3.45,-0.6539053375938906,0.0,0.7565763738488139,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
24,0.0228,0.132,3.45,0.132,3.45,-0.6542001614910891,0.0,0.756321458577656,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
25,0.0228,0.132,3.45,0.132,3.45,-0.6545708608338696,0.0,0.75600065353623,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
26,0.0228,0.132,3.45,0.132,3.45,-0.6550374726345206,0.0,0.7555963932183503,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
27,0.0228,0.132,3.45,0.132,3.45,-0.6556342066405413,0.0,0.7550786628443608,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
28,0.0228,0.132,3.45,0.132,3.45,-0.6564123000505243,0.0,0.7544023411564816,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
29,0.0228,0.132,3.45,0.132,3.45,-0.6574634687153512,0.0,0.753486421446849,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
30,0.0228,0.132,3.45,0.132,3.45,-0.6591227325920073,0.0,0.7520353870533257,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
31,0.0228,0.132,3.45,0.132,3.45,-0.662426712465243,0.0,0.749126725335901,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
32,0.0228,0.132,3.45,0.132,3.45,-0.6696593554249752,0.0,0.7426683968581177,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
33,0.0228,0.132,3.45,0.132,3.45,-0.6152211398998155,0.0,0.788354583306504,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
34,0.0228,0.132,3.45,0.132,3.45,-0.6152233345651098,0.0,0.7883528706147945,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
35,0.0228,0.132,3.45,0.132,3.45,-0.615274249376969,0.0,0.7883131345180082,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
36,0.0228,0.132,3.45,0.132,3.45,-0.615389425254014,0.0,0.7882232268117544,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
37,0.0228,0.132,3.45,0.132,3.45,-0.6155827085852088,0.0,0.788072286589814,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
38,0.0228,0.132,3.45,0.132,3.45,-0.6158562021457987,0.0,0.7878585775877249,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
39,0.0228,0.132,3.45,0.132,3.45,-0.6162132949197915,0.0,0.7875793135704454,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
40,0.0228,0.132,3.45,0.132,3.45,-0.6166702661250624,0.0,0.7872215589510012,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
41,0.0228,0.132,3.45,0.132,3.45,-0.6172552983179898,0.0,0.7867629228035403,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
42,0.0228,0.132,3.45,0.132,3.45,-0.6179929248456585,0.0,0.7861836584670966,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
43,0.0228,0.132,3.45,0.132,3.45,-0.618943616608333,0.0,0.7854354202987007,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
44,0.0228,0.132,3.45,0.132,3.45,-0.620185049791452,0.0,0.7844555462326557,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
45,0.0228,0.132,3.45,0.132,3.45,-0.6218420727274278,0.0,0.7831426668149658,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
46,0.0228,0.132,3.45,0.132,3.45,-0.6243200535857707,0.0,0.781168657007346,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
47,0.0228,0.132,3.45,0.132,3.45,-0.6288874067830227,0.0,0.7774963855798462,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
48,0.0228,0.132,3.45,0.132,3.45,-0.6380423102997299,0.0,0.770001305367324,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
49,0.0228,0.132,3.45,0.132,3.45,-0.5757593211757772,0.0,0.8176192292743659,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
50,0.0228,0.132,3.45,0.132,3.45,-0.5756946501136913,0.0,0.8176647661667187,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
51,0.0228,0.132,3.45,0.132,3.45,-0.5756989706104602,0.0,0.8176617242099916,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
52,0.0228,0.132,3.45,0.132,3.45,-0.5757942123287744,0.0,0.8175946581581158,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
53,0.0228,0.132,3.45,0.132,3.45,-0.5759957514143196,0.0,0.8174526863082986,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
54,0.0228,0.132,3.45,0.132,3.45,-0.5763051449743919,0.0,0.8172345929266854,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
55,0.0228,0.132,3.45,0.132,3.45,-0.5767353747518447,0.0,0.8169310298365765,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
56,0.0228,0.132,3.45,0.132,3.45,-0.5773016551099923,0.0,0.8165309541023312,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
57,0.0228,0.132,3.45,0.132,3.45,-0.5780364476252349,0.0,0.8160109467505932,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
58,0.0228,0.132,3.45,0.132,3.45,-0.5789817881656684,0.0,0.815340474263657,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
59,0.0228,0.132,3.45,0.132,3.45,-0.5802108984210063,0.0,0.8144662751480191,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
60,0.0228,0.132,3.45,0.132,3.45,-0.5818248851149963,0.0,0.8133140863534342,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
61,0.0228,0.132,3.45,0.132,3.45,-0.5839642666660386,0.0,0.8117793636556647,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
62,0.0228,0.132,3.45,0.132,3.45,-0.5870594025281611,0.0,0.8095438579244972,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
63,0.0228,0.132,3.45,0.132,3.45,-0.592421140020166,0.0,0.8056284459086626,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
64,0.0228,0.132,3.45,0.132,3.45,-0.6025836606940034,0.0,0.7980557197743867,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
65,0.0228,0.132,3.45,0.132,3.45,-0.5348903279537723,0.0,0.8449214975732987,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
66,0.0228,0.132,3.45,0.132,3.45,-0.5347208031874402,0.0,0.8450287939701102,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
67,0.0228,0.132,3.45,0.132,3.45,-0.5346334888298782,0.0,0.8450840387923514,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
68,0.0228,0.132,3.45,0.132,3.45,-0.5346605738746097,0.0,0.8450669031171868,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
69,0.0228,0.132,3.45,0.132,3.45,-0.5348205664523337,0.0,0.8449656571125272,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
70,0.0228,0.132,3.45,0.132,3.45,-0.5351136131041536,0.0,0.8447801021985653,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
71,0.0228,0.132,3.45,0.132,3.45,-0.5355584983847964,0.0,0.8444981319149393,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
72,0.0228,0.132,3.45,0.132,3.45,-0.536177322810212,0.0,0.844105371682987,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
73,0.0228,0.132,3.45,0.132,3.45,-0.5369984257698469,0.0,0.8435832446894059,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
74,0.0228,0.132,3.45,0.132,3.45,-0.5380781669483646,0.0,0.8428949437821346,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
75,0.0228,0.132,3.45,0.132,3.45,-0.5395056412584682,0.0,0.8419819849915372,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
76,0.0228,0.132,3.45,0.132,3.45,-0.5413856320082059,0.0,0.8407744034252443,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
77,0.0228,0.132,3.45,0.132,3.45,-0.543883167810286,0.0,0.8391609498616152,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
78,0.0228,0.132,3.45,0.132,3.45,-0.5474323336674888,0.0,0.8368499507410915,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
79,0.0228,0.132,3.45,0.132,3.45,-0.5533299030736086,0.0,0.8329621950392172,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
80,0.0228,0.132,3.45,0.132,3.45,-0.5640985233771162,0.0,0.8257074881117145,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
81,0.0228,0.132,3.45,0.132,3.45,-0.4927177706879645,0.0,0.8701891739433916,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
82,0.0228,0.132,3.45,0.132,3.45,-0.4924088275098768,0.0,0.8703640310757036,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
83,0.0228,0.132,3.45,0.132,3.45,-0.49219944086692136,0.0,0.8704824584161877,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
84,0.0228,0.132,3.45,0.132,3.45,-0.4921190105374061,0.0,0.8705279314689933,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
85,0.0228,0.132,3.45,0.132,3.45,-0.4921892724177292,0.0,0.8704882079137582,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
86,0.0228,0.132,3.45,0.132,3.45,-0.4924191630356471,0.0,0.8703581836665137,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
87,0.0228,0.132,3.45,0.132,3.45,-0.4928272535600526,0.0,0.8701271735490483,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
88,0.0228,0.132,3.45,0.132,3.45,-0.49343741122328094,0.0,0.8697813065393315,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
89,0.0228,0.132,3.45,0.132,3.45,-0.4942837562428644,0.0,0.8693006202197516,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
90,0.0228,0.132,3.45,0.132,3.45,-0.4954334180441704,0.0,0.8686459165189636,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
91,0.0228,0.132,3.45,0.132,3.45,-0.4969792522461479,0.0,0.8677624230380454,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
92,0.0228,0.132,3.45,0.132,3.45,-0.4990294067469785,0.0,0.8665850513375813,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
93,0.0228,0.132,3.45,0.132,3.45,-0.5017659800832274,0.0,0.8650034111095275,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
94,0.0228,0.132,3.45,0.132,3.45,-0.5056183858620433,0.0,0.8627572357727645,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
95,0.0228,0.132,3.45,0.132,3.45,-0.5118578089148931,0.0,0.8590701854056191,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
96,0.0228,0.132,3.45,0.132,3.45,-0.5229780556633254,0.0,0.8523461464068502,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
97,0.0228,0.132,3.45,0.132,3.45,-0.44934769879717784,0.0,0.8933569530628174,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
98,0.0228,0.132,3.45,0.132,3.45,-0.4488713773678864,0.0,0.8935963778909672,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
99,0.0228,0.132,3.45,0.132,3.45,-0.4485130592838064,0.0,0.8937762783000457,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
100,0.0228,0.132,3.45,0.132,3.45,-0.44830573934282764,0.0,0.8938802850898327,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
101,0.0228,0.132,3.45,0.132,3.45,-0.4482600137499827,0.0,0.8939032162783985,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
102,0.0228,0.132,3.45,0.132,3.45,-0.44839003821208456,0.0,0.8938380018952904,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
103,0.0228,0.132,3.45,0.132,3.45,-0.44871776147431425,0.0,0.8936735257002305,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
104,0.0228,0.132,3.45,0.132,3.45,-0.4492701330623632,0.0,0.8933959634664388,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
105,0.0228,0.132,3.45,0.132,3.45,-0.450087409901454,0.0,0.8929845034759564,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
106,0.0228,0.132,3.45,0.132,3.45,-0.45124163391095024,0.0,0.8924018085063342,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
107,0.0228,0.132,3.45,0.132,3.45,-0.4528238450758038,0.0,0.8916000029894371,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
108,0.0228,0.132,3.45,0.132,3.45,-0.4549575704962838,0.0,0.890513115595789,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
109,0.0228,0.132,3.45,0.132,3.45,-0.45782249386088153,0.0,0.8890436232913451,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
110,0.0228,0.132,3.45,0.132,3.45,-0.4618301473198428,0.0,0.8869683844571532,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
111,0.0228,0.132,3.45,0.132,3.45,-0.4682326328974265,0.0,0.8836052294378661,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
112,0.0228,0.132,3.45,0.132,3.45,-0.47946809468017154,0.0,0.8775593120603109,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
113,0.0228,0.132,3.45,0.132,3.45,-0.404891828995108,0.0,0.9143645918412392,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
114,0.0228,0.132,3.45,0.132,3.45,-0.40424934912725513,0.0,0.9146488198921979,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
115,0.0228,0.132,3.45,0.132,3.45,-0.4037318795698159,0.0,0.9148773521183174,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
116,0.0228,0.132,3.45,0.132,3.45,-0.4033786567392855,0.0,0.9150331465511016,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
117,0.0228,0.132,3.45,0.132,3.45,-0.4032031984060607,0.0,0.9151104746396049,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
118,0.0228,0.132,3.45,0.132,3.45,-0.40321364468426585,0.0,0.9151058718751784,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
119,0.0228,0.132,3.45,0.132,3.45,-0.40343142587116454,0.0,0.9150098822524044,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
120,0.0228,0.132,3.45,0.132,3.45,-0.4038874741065247,0.0,0.9148086730348872,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
121,0.0228,0.132,3.45,0.132,3.45,-0.4046296853114948,0.0,0.9144806273315584,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
122,0.0228,0.132,3.45,0.132,3.45,-0.4057325230386256,0.0,0.9139918597825207,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
123,0.0228,0.132,3.45,0.132,3.45,-0.4072849948903204,0.0,0.9133011184364069,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
124,0.0228,0.132,3.45,0.132,3.45,-0.4094103287134063,0.0,0.9123503618362743,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
125,0.0228,0.132,3.45,0.132,3.45,-0.41228969824041806,0.0,0.9110528001849426,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
126,0.0228,0.132,3.45,0.132,3.45,-0.4163260694104254,0.0,0.909215378185645,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
127,0.0228,0.132,3.45,0.132,3.45,-0.4227148081724948,0.0,0.9062627604352343,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
128,0.0228,0.132,3.45,0.132,3.45,-0.43382136578520347,0.0,0.9009989026565242,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
129,0.0228,0.132,3.45,0.132,3.45,-0.3594665382820635,0.0,0.9331579758301967,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
130,0.0228,0.132,3.45,0.132,3.45,-0.35867258884141895,0.0,0.9334634293928148,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
131,0.0228,0.132,3.45,0.132,3.45,-0.35800464791141057,0.0,0.9337198038350836,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
132,0.0228,0.132,3.45,0.132,3.45,-0.35750561917163,0.0,0.9339109873326844,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
133,0.0228,0.132,3.45,0.132,3.45,-0.3571956118782531,0.0,0.9340296006310079,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
134,0.0228,0.132,3.45,0.132,3.45,-0.35707660599244473,0.0,0.9340751026833529,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
135,0.0228,0.132,3.45,0.132,3.45,-0.3571709562009195,0.0,0.9340390291880318,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
136,0.0228,0.132,3.45,0.132,3.45,-0.357509973162101,0.0,0.9339093205925476,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
137,0.0228,0.132,3.45,0.132,3.45,-0.35814606654825043,0.0,0.9336655691499051,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
138,0.0228,0.132,3.45,0.132,3.45,-0.359147866664908,0.0,0.9332806704684532,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
139,0.0228,0.132,3.45,0.132,3.45,-0.3606071517781722,0.0,0.9327177933793449,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
140,0.0228,0.132,3.45,0.132,3.45,-0.36265240348482514,0.0,0.9319244788322064,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
141,0.0228,0.132,3.45,0.132,3.45,-0.36544975011187764,0.0,0.9308310696056327,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
142,0.0228,0.132,3.45,0.132,3.45,-0.3693847177459905,0.0,0.9292765628679736,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
143,0.0228,0.132,3.45,0.132,3.45,-0.3755886513651224,0.0,0.9267864721529596,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
144,0.0228,0.132,3.45,0.132,3.45,-0.38631089433673765,0.0,0.9223686317935742,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
145,0.0228,0.132,3.45,0.132,3.45,-0.31318814460505756,0.0,0.9496911003472874,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
146,0.0228,0.132,3.45,0.132,3.45,-0.3122663321675385,0.0,0.9499945988239262,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
147,0.0228,0.132,3.45,0.132,3.45,-0.3114763911150417,0.0,0.950253891219578,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
148,0.0228,0.132,3.45,0.132,3.45,-0.31085704850119594,0.0,0.95045667728578,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
149,0.0228,0.132,3.45,0.132,3.45,-0.3104219650939924,0.0,0.9505988657615704,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
150,0.0228,0.132,3.45,0.132,3.45,-0.3101804147740085,0.0,0.9506777110517655,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
151,0.0228,0.132,3.45,0.132,3.45,-0.3101555165605924,0.0,0.9506858343043889,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
152,0.0228,0.132,3.45,0.132,3.45,-0.31037076607124203,0.0,0.950615583487011,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
153,0.0228,0.132,3.45,0.132,3.45,-0.3108784066360503,0.0,0.9504496916130967,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
154,0.0228,0.132,3.45,0.132,3.45,-0.311745281971886,0.0,0.9501657114252594,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
155,0.0228,0.132,3.45,0.132,3.45,-0.3130619303562258,0.0,0.9497327138524994,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
156,0.0228,0.132,3.45,0.132,3.45,-0.31495595231838186,0.0,0.9491062891474386,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
157,0.0228,0.132,3.45,0.132,3.45,-0.3175809795535945,0.0,0.9482311540050662,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
158,0.0228,0.132,3.45,0.132,3.45,-0.3212927713752833,0.0,0.9469799127024765,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
159,0.0228,0.132,3.45,0.132,3.45,-0.3271376724839504,0.0,0.9449766892584089,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
160,0.0228,0.132,3.45,0.132,3.45,-0.33720551281594796,0.0,0.9414310607402613,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
161,0.0228,0.132,3.45,0.132,3.45,-0.2661832082549987,0.0,0.96392245520222,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
162,0.0228,0.132,3.45,0.132,3.45,-0.2651811412168156,0.0,0.9641986114608064,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
163,0.0228,0.132,3.45,0.132,3.45,-0.26430968240893743,0.0,0.9644378631020697,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
164,0.0228,0.132,3.45,0.132,3.45,-0.2636038704620489,0.0,0.9646310172690008,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
165,0.0228,0.132,3.45,0.132,3.45,-0.2630763630521452,0.0,0.9647750137743286,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
166,0.0228,0.132,3.45,0.132,3.45,-0.2627347995367825,0.0,0.9648680868970465,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
167,0.0228,0.132,3.45,0.132,3.45,-0.26259902088388576,0.0,0.9649050493342983,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
168,0.0228,0.132,3.45,0.132,3.45,-0.2626945702493364,0.0,0.9648790404820268,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
169,0.0228,0.132,3.45,0.132,3.45,-0.26306682922075497,0.0,0.9647776134238077,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
170,0.0228,0.132,3.45,0.132,3.45,-0.26378223960889025,0.0,0.9645822567655483,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
171,0.0228,0.132,3.45,0.132,3.45,-0.2649241646511412,0.0,0.9642692502532137,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
172,0.0228,0.132,3.45,0.132,3.45,-0.2666082864746998,0.0,0.9638049707191929,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
173,0.0228,0.132,3.45,0.132,3.45,-0.2689770430071656,0.0,0.9631465881864097,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
174,0.0228,0.132,3.45,0.132,3.45,-0.2723494482841747,0.0,0.9621984088634246,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
175,0.0228,0.132,3.45,0.132,3.45,-0.2776631413038677,0.0,0.9606784997913028,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
176,0.0228,0.132,3.45,0.132,3.45,-0.2868009921824745,0.0,0.9579901830828687,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
177,0.0228,0.132,3.45,0.132,3.45,-0.21856656364869856,0.0,0.975822041795941,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
178,0.0228,0.132,3.45,0.132,3.45,-0.2175498908770427,0.0,0.9760492021303981,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
179,0.0228,0.132,3.45,0.132,3.45,-0.21665632889907693,0.0,0.9762479373335315,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
180,0.0228,0.132,3.45,0.132,3.45,-0.21591553190241689,0.0,0.976412045748769,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
181,0.0228,0.132,3.45,0.132,3.45,-0.21534123379958975,0.0,0.9765388640631106,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
182,0.0228,0.132,3.45,0.132,3.45,-0.21493649255225142,0.0,0.9766280275362447,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
183,0.0228,0.132,3.45,0.132,3.45,-0.21471579639552674,0.0,0.9766765722480676,0.0,1.0,-0.0,1.0,1.0,1.0, 1.0
