
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
      398   0.0000       0.0000      -26.778         0.00     0.00     0.00
      421   26.778       0.0000       0.0000         0.00     0.00     0.00
      422   26.710       0.0000      -1.9103         0.00     0.00     0.00
      423   26.505       0.0000      -3.8109         0.00     0.00     0.00
      424   26.166       0.0000      -5.6921         0.00     0.00     0.00
      425   25.693       0.0000      -7.5442         0.00     0.00     0.00
      426   25.090       0.0000      -9.3580         0.00     0.00     0.00
      427   24.358       0.0000      -11.124         0.00     0.00     0.00
      428   23.502       0.0000      -12.833         0.00     0.00     0.00
      429   22.527       0.0000      -14.477         0.00     0.00     0.00
      430   21.437       0.0000      -16.047         0.00     0.00     0.00
      431   20.237       0.0000      -17.536         0.00     0.00     0.00
      432   18.935       0.0000      -18.935         0.00     0.00     0.00
      433   17.536       0.0000      -20.237         0.00     0.00     0.00
      434   16.047       0.0000      -21.437         0.00     0.00     0.00
      435   14.477       0.0000      -22.527         0.00     0.00     0.00
      436   12.833       0.0000      -23.502         0.00     0.00     0.00
      437   11.124       0.0000      -24.358         0.00     0.00     0.00
      438   9.3580       0.0000      -25.090         0.00     0.00     0.00
      439   7.5442       0.0000      -25.693         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      440   5.6921       0.0000      -26.166         0.00     0.00     0.00
      441   3.8109       0.0000      -26.505         0.00     0.00     0.00
      442   1.9103       0.0000      -26.710         0.00     0.00     0.00
     1963  -26.778       0.0000       0.0000         0.00     0.00     0.00
     1985  -1.9103       0.0000      -26.710         0.00     0.00     0.00
     1986  -3.8109       0.0000      -26.505         0.00     0.00     0.00
     1987  -5.6921       0.0000      -26.166         0.00     0.00     0.00
     1988  -7.5442       0.0000      -25.693         0.00     0.00     0.00
     1989  -9.3580       0.0000      -25.090         0.00     0.00     0.00
     1990  -11.124       0.0000      -24.358         0.00     0.00     0.00
     1991  -12.833       0.0000      -23.502         0.00     0.00     0.00
     1992  -14.477       0.0000      -22.527         0.00     0.00     0.00
     1993  -16.047       0.0000      -21.437         0.00     0.00     0.00
     1994  -17.536       0.0000      -20.237         0.00     0.00     0.00
     1995  -18.935       0.0000      -18.935         0.00     0.00     0.00
     1996  -20.237       0.0000      -17.536         0.00     0.00     0.00
     1997  -21.437       0.0000      -16.047         0.00     0.00     0.00
     1998  -22.527       0.0000      -14.477         0.00     0.00     0.00
     1999  -23.502       0.0000      -12.833         0.00     0.00     0.00
     2000  -24.358       0.0000      -11.124         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     2001  -25.090       0.0000      -9.3580         0.00     0.00     0.00
     2002  -25.693       0.0000      -7.5442         0.00     0.00     0.00
     2003  -26.166       0.0000      -5.6921         0.00     0.00     0.00
     2004  -26.505       0.0000      -3.8109         0.00     0.00     0.00
     2005  -26.710       0.0000      -1.9103         0.00     0.00     0.00
     3459   0.0000       0.0000       26.778         0.00     0.00     0.00
     3481  -26.710       0.0000       1.9103         0.00     0.00     0.00
     3482  -26.505       0.0000       3.8109         0.00     0.00     0.00
     3483  -26.166       0.0000       5.6921         0.00     0.00     0.00
     3484  -25.693       0.0000       7.5442         0.00     0.00     0.00
     3485  -25.090       0.0000       9.3580         0.00     0.00     0.00
     3486  -24.358       0.0000       11.124         0.00     0.00     0.00
     3487  -23.502       0.0000       12.833         0.00     0.00     0.00
     3488  -22.527       0.0000       14.477         0.00     0.00     0.00
     3489  -21.437       0.0000       16.047         0.00     0.00     0.00
     3490  -20.237       0.0000       17.536         0.00     0.00     0.00
     3491  -18.935       0.0000       18.935         0.00     0.00     0.00
     3492  -17.536       0.0000       20.237         0.00     0.00     0.00
     3493  -16.047       0.0000       21.437         0.00     0.00     0.00
     3494  -14.477       0.0000       22.527         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     3495  -12.833       0.0000       23.502         0.00     0.00     0.00
     3496  -11.124       0.0000       24.358         0.00     0.00     0.00
     3497  -9.3580       0.0000       25.090         0.00     0.00     0.00
     3498  -7.5442       0.0000       25.693         0.00     0.00     0.00
