e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
51,0.0228,0.132,3.45,0.132,3.45,0.6921897502704744,0.0,0.7217155600515335,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
52,0.0228,0.132,3.45,0.132,3.45,0.022372910394321713,0.0,0.9997496951139758,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
53,0.0228,0.132,3.45,0.132,3.45,0.06729925636617753,0.0,0.9977328350277742,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
54,0.0228,0.132,3.45,0.132,3.45,0.11258445358283893,0.0,0.9936421593367772,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
55,0.0228,0.132,3.45,0.132,3.45,0.15823718137260945,0.0,0.9874011314715272,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
56,0.0228,0.132,3.45,0.132,3.45,0.20413008054951773,0.0,0.9789437727545169,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
57,0.0228,0.132,3.45,0.132,3.45,0.2500619491163365,0.0,0.9682298392448658,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
58,0.0228,0.132,3.45,0.132,3.45,0.29580238914013357,0.0,0.9552491541890991,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
59,0.0228,0.132,3.45,0.132,3.45,0.34110975449767805,0.0,0.9400234759762831,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
60,0.0228,0.132,3.45,0.132,3.45,0.3857293176132384,0.0,0.9226119951169209,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
61,0.0228,0.132,3.45,0.132,3.45,0.4294185395235449,0.0,0.9031055962142331,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
62,0.0228,0.132,3.45,0.132,3.45,0.4719365557798146,0.0,0.8816325126256891,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
63,0.0228,0.132,3.45,0.132,3.45,0.5130480431319101,0.0,0.8583598927247927,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
64,0.0228,0.132,3.45,0.132,3.45,0.5525579057888552,0.0,0.8334745111581007,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
65,0.0228,0.132,3.45,0.132,3.45,0.5902715605246631,0.0,0.8072047353898384,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
66,0.0228,0.132,3.45,0.132,3.45,0.626037370020864,0.0,0.7797930567383631,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
67,0.0228,0.132,3.45,0.132,3.45,0.6598215308103884,0.0,0.7514223496004332,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
68,0.0228,0.132,3.45,0.132,3.45,0.6917490426899001,0.0,0.7221379798470697,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
69,0.0228,0.132,3.45,0.132,3.45,0.02233015053877565,0.0,0.9997506511010211,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
70,0.0228,0.132,3.45,0.132,3.45,0.06716240458428632,0.0,0.9977420565509187,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
71,0.0228,0.132,3.45,0.132,3.45,0.11233177699476608,0.0,0.9936707562755371,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
72,0.0228,0.132,3.45,0.132,3.45,0.1578436141045003,0.0,0.9874641226325286,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
73,0.0228,0.132,3.45,0.132,3.45,0.20357404160477693,0.0,0.9790595536455873,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
74,0.0228,0.132,3.45,0.132,3.45,0.24933145009498298,0.0,0.9684182092430589,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
75,0.0228,0.132,3.45,0.132,3.45,0.29489691962089215,0.0,0.9555290716655926,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
76,0.0228,0.132,3.45,0.132,3.45,0.3400386154833198,0.0,0.940411473760389,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
77,0.0228,0.132,3.45,0.132,3.45,0.38451589688138244,0.0,0.9231183700076095,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
78,0.0228,0.132,3.45,0.132,3.45,0.4280956003211278,0.0,0.9037334546124167,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
79,0.0228,0.132,3.45,0.132,3.45,0.4705478083894017,0.0,0.8823745010027948,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
80,0.0228,0.132,3.45,0.132,3.45,0.5116519885900972,0.0,0.859192785451437,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
81,0.0228,0.132,3.45,0.132,3.45,0.551218534810348,0.0,0.83436090924823,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
82,0.0228,0.132,3.45,0.132,3.45,0.5890664959212547,0.0,0.808084564499938,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
83,0.0228,0.132,3.45,0.132,3.45,0.6250667719596692,0.0,0.7805712847600269,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
84,0.0228,0.132,3.45,0.132,3.45,0.6591878646322993,0.0,0.7519782969750587,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
85,0.0228,0.132,3.45,0.132,3.45,0.6915268741001843,0.0,0.7223507336448326,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
86,0.0228,0.132,3.45,0.132,3.45,0.022324495391816548,0.0,0.9997507773967974,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
87,0.0228,0.132,3.45,0.132,3.45,0.0671368356745408,0.0,0.9977437773775437,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
88,0.0228,0.132,3.45,0.132,3.45,0.1122614605754775,0.0,0.9936787028358112,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
89,0.0228,0.132,3.45,0.132,3.45,0.1576962400132527,0.0,0.9874876687258848,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
90,0.0228,0.132,3.45,0.132,3.45,0.2033209203781687,0.0,0.9791121505407716,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
91,0.0228,0.132,3.45,0.132,3.45,0.24895187602982363,0.0,0.9685158560504993,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
92,0.0228,0.132,3.45,0.132,3.45,0.2943797751381605,0.0,0.9556885203818272,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
93,0.0228,0.132,3.45,0.132,3.45,0.33938288730293176,0.0,0.9406483167507,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
94,0.0228,0.132,3.45,0.132,3.45,0.3837356700436563,0.0,0.9234429790388502,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
95,0.0228,0.132,3.45,0.132,3.45,0.42721664458901615,0.0,0.9041492899881647,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
96,0.0228,0.132,3.45,0.132,3.45,0.46960530217934615,0.0,0.8828764693687587,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
97,0.0228,0.132,3.45,0.132,3.45,0.5106908751462115,0.0,0.8597644038004809,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
98,0.0228,0.132,3.45,0.132,3.45,0.5502874902839855,0.0,0.8349752559429247,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
99,0.0228,0.132,3.45,0.132,3.45,0.5882287350762435,0.0,0.8086945994815364,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
100,0.0228,0.132,3.45,0.132,3.45,0.6243978601735596,0.0,0.7811064666296649,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
101,0.0228,0.132,3.45,0.132,3.45,0.6587541587451915,0.0,0.7523582646159441,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
102,0.0228,0.132,3.45,0.132,3.45,0.6913770162285152,0.0,0.7224941670567006,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
103,0.0228,0.132,3.45,0.132,3.45,0.022340291141704386,0.0,0.9997504245518999,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
104,0.0228,0.132,3.45,0.132,3.45,0.0671756053951828,0.0,0.9977411678585738,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
105,0.0228,0.132,3.45,0.132,3.45,0.11229600420928607,0.0,0.9936747996395139,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
106,0.0228,0.132,3.45,0.132,3.45,0.1576923912309039,0.0,0.9874882833471391,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
107,0.0228,0.132,3.45,0.132,3.45,0.203243387377103,0.0,0.9791282477221669,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
108,0.0228,0.132,3.45,0.132,3.45,0.2487744179153563,0.0,0.9685614533889296,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
109,0.0228,0.132,3.45,0.132,3.45,0.2940885722385039,0.0,0.9557781707481702,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
110,0.0228,0.132,3.45,0.132,3.45,0.33897245025142786,0.0,0.9407962999345518,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
111,0.0228,0.132,3.45,0.132,3.45,0.3832094001361258,0.0,0.9236614940806565,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
112,0.0228,0.132,3.45,0.132,3.45,0.4265927263321969,0.0,0.9044438323303794,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
113,0.0228,0.132,3.45,0.132,3.45,0.4689100322588168,0.0,0.8832459349733999,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
114,0.0228,0.132,3.45,0.132,3.45,0.5099604021781429,0.0,0.8601978773574758,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
115,0.0228,0.132,3.45,0.132,3.45,0.549574885174022,0.0,0.8354444599050022,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
116,0.0228,0.132,3.45,0.132,3.45,0.5875877563677839,0.0,0.8091604467388862,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
117,0.0228,0.132,3.45,0.132,3.45,0.6238844795776599,0.0,0.7815165744513115,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
118,0.0228,0.132,3.45,0.132,3.45,0.6584225223828833,0.0,0.7526485116034983,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
119,0.0228,0.132,3.45,0.132,3.45,0.6912644284804373,0.0,0.7226018889524259,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
120,0.0228,0.132,3.45,0.132,3.45,0.022370026190576216,0.0,0.9997497596540011,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
121,0.0228,0.132,3.45,0.132,3.45,0.06725694055781306,0.0,0.9977356884199355,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
122,0.0228,0.132,3.45,0.132,3.45,0.11239874017099596,0.0,0.9936631839853849,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
123,0.0228,0.132,3.45,0.132,3.45,0.15777748586407966,0.0,0.9874746907918248,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
124,0.0228,0.132,3.45,0.132,3.45,0.20327490636082923,0.0,0.9791217046128616,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
125,0.0228,0.132,3.45,0.132,3.45,0.24872389719602275,0.0,0.9685744282003436,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
126,0.0228,0.132,3.45,0.132,3.45,0.29393595317061344,0.0,0.9558251175992828,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
127,0.0228,0.132,3.45,0.132,3.45,0.3387070634316484,0.0,0.9408918775191492,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
128,0.0228,0.132,3.45,0.132,3.45,0.3828328391066004,0.0,0.9238176320581784,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
129,0.0228,0.132,3.45,0.132,3.45,0.42611656892231553,0.0,0.9046682649954476,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
130,0.0228,0.132,3.45,0.132,3.45,0.4683575988692769,0.0,0.883538997204654,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
131,0.0228,0.132,3.45,0.132,3.45,0.5093722450153095,0.0,0.8605462892884168,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
132,0.0228,0.132,3.45,0.132,3.45,0.5489888013678438,0.0,0.8358297051270063,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
133,0.0228,0.132,3.45,0.132,3.45,0.5870484810581781,0.0,0.8095517777679733,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
134,0.0228,0.132,3.45,0.132,3.45,0.6234551173473157,0.0,0.781859141184296,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
135,0.0228,0.132,3.45,0.132,3.45,0.6581486242030933,0.0,0.7528880318211836,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
136,0.0228,0.132,3.45,0.132,3.45,0.691171442097038,0.0,0.722690831289218,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
137,0.0228,0.132,3.45,0.132,3.45,0.022409159392363105,0.0,0.9997488832578548,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
138,0.0228,0.132,3.45,0.132,3.45,0.06736690589886901,0.0,0.9977282696153362,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
139,0.0228,0.132,3.45,0.132,3.45,0.11254894565380329,0.0,0.9936461819139734,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
140,0.0228,0.132,3.45,0.132,3.45,0.15792424550055337,0.0,0.987451230533985,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
141,0.0228,0.132,3.45,0.132,3.45,0.2033799613867789,0.0,0.9790998883190174,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
142,0.0228,0.132,3.45,0.132,3.45,0.24875503217353118,0.0,0.9685664323980805,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
143,0.0228,0.132,3.45,0.132,3.45,0.29386949615613495,0.0,0.9558455519742399,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
144,0.0228,0.132,3.45,0.132,3.45,0.3385319954428386,0.0,0.9409548809913736,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
145,0.0228,0.132,3.45,0.132,3.45,0.38254999386735916,0.0,0.9239347932576647,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
146,0.0228,0.132,3.45,0.132,3.45,0.4257350472859447,0.0,0.9048478709221979,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
147,0.0228,0.132,3.45,0.132,3.45,0.46789993126894314,0.0,0.8837814516714628,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
148,0.0228,0.132,3.45,0.132,3.45,0.5088733893666947,0.0,0.8608413753964502,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
149,0.0228,0.132,3.45,0.132,3.45,0.5484822231541017,0.0,0.8361622156519238,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
150,0.0228,0.132,3.45,0.132,3.45,0.5865830524649883,0.0,0.8098890804059878,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
151,0.0228,0.132,3.45,0.132,3.45,0.6230834361008503,0.0,0.7821553756490828,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
152,0.0228,0.132,3.45,0.132,3.45,0.6579060508305083,0.0,0.7531000121369036,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
153,0.0228,0.132,3.45,0.132,3.45,0.6910876512303593,0.0,0.7227709584072297,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
154,0.0228,0.132,3.45,0.132,3.45,0.022455547144954426,0.0,0.9997478424094852,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
155,0.0228,0.132,3.45,0.132,3.45,0.06749738506501375,0.0,0.9977194510529426,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
156,0.0228,0.132,3.45,0.132,3.45,0.11273210232885807,0.0,0.9936254189102228,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
157,0.0228,0.132,3.45,0.132,3.45,0.15811773995301356,0.0,0.9874202652934317,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
158,0.0228,0.132,3.45,0.132,3.45,0.20354059529742297,0.0,0.9790665074784095,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
159,0.0228,0.132,3.45,0.132,3.45,0.24884772969444083,0.0,0.9685426203456009,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
160,0.0228,0.132,3.45,0.132,3.45,0.2938707738397738,0.0,0.9558451591564465,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
161,0.0228,0.132,3.45,0.132,3.45,0.3384264107501633,0.0,0.9409928610285848,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
162,0.0228,0.132,3.45,0.132,3.45,0.3823344625812747,0.0,0.9240240033260435,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
163,0.0228,0.132,3.45,0.132,3.45,0.42542371332475415,0.0,0.9049942895626345,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
164,0.0228,0.132,3.45,0.132,3.45,0.4675092931626258,0.0,0.8839881564854712,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
165,0.0228,0.132,3.45,0.132,3.45,0.508429518096856,0.0,0.8611036088228866,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
166,0.0228,0.132,3.45,0.132,3.45,0.5480237253802294,0.0,0.8364627884253877,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
167,0.0228,0.132,3.45,0.132,3.45,0.5861607540004428,0.0,0.8101947731685465,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
168,0.0228,0.132,3.45,0.132,3.45,0.6227409215040148,0.0,0.7824281083168795,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
169,0.0228,0.132,3.45,0.132,3.45,0.6576824234817733,0.0,0.7532953138332545,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
170,0.0228,0.132,3.45,0.132,3.45,0.6910121945776418,0.0,0.7228430998114259,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
171,0.0228,0.132,3.45,0.132,3.45,0.022508314227835037,0.0,0.9997466558036696,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
172,0.0228,0.132,3.45,0.132,3.45,0.06764641352961774,0.0,0.9977093578475547,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
173,0.0228,0.132,3.45,0.132,3.45,0.11294346118308571,0.0,0.9936014163516399,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
174,0.0228,0.132,3.45,0.132,3.45,0.158346642042855,0.0,0.9873835834941515,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
175,0.0228,0.132,3.45,0.132,3.45,0.20374563463263004,0.0,0.9790238589371287,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
176,0.0228,0.132,3.45,0.132,3.45,0.24899220533818328,0.0,0.968505488720032,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
177,0.0228,0.132,3.45,0.132,3.45,0.29392344307296797,0.0,0.9558289646229245,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
178,0.0228,0.132,3.45,0.132,3.45,0.33837407764678906,0.0,0.9410116808927956,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
179,0.0228,0.132,3.45,0.132,3.45,0.38217661180282736,0.0,0.9240893016321048,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
180,0.0228,0.132,3.45,0.132,3.45,0.4251664164919659,0.0,0.9051151961421156,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
181,0.0228,0.132,3.45,0.132,3.45,0.46716855579942945,0.0,0.8841682761060109,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
182,0.0228,0.132,3.45,0.132,3.45,0.5080289495387867,0.0,0.8613399946771987,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
183,0.0228,0.132,3.45,0.132,3.45,0.5476086646544739,0.0,0.8367345758335458,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
184,0.0228,0.132,3.45,0.132,3.45,0.5857731650234218,0.0,0.810475045352072,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
185,0.0228,0.132,3.45,0.132,3.45,0.6224135336855269,0.0,0.7826885671102494,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
