
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000      -18.278         0.00     0.00     0.00
        3   18.258       0.0000     -0.84414         0.00     0.00     0.00
        4   18.200       0.0000      -1.6865         0.00     0.00     0.00
        5   18.103       0.0000      -2.5252         0.00     0.00     0.00
        6   17.967       0.0000      -3.3586         0.00     0.00     0.00
        7   17.793       0.0000      -4.1848         0.00     0.00     0.00
        8   17.580       0.0000      -5.0020         0.00     0.00     0.00
        9   17.330       0.0000      -5.8086         0.00     0.00     0.00
       10   17.044       0.0000      -6.6028         0.00     0.00     0.00
       11   16.721       0.0000      -7.3829         0.00     0.00     0.00
       12   16.362       0.0000      -8.1472         0.00     0.00     0.00
       13   15.968       0.0000      -8.8942         0.00     0.00     0.00
       14   15.540       0.0000      -9.6221         0.00     0.00     0.00
       15   15.079       0.0000      -10.330         0.00     0.00     0.00
       16   14.586       0.0000      -11.015         0.00     0.00     0.00
       17   14.062       0.0000      -11.677         0.00     0.00     0.00
       18   13.508       0.0000      -12.314         0.00     0.00     0.00
       19   12.924       0.0000      -12.924         0.00     0.00     0.00
       20   12.314       0.0000      -13.508         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       21   11.677       0.0000      -14.062         0.00     0.00     0.00
       22   11.015       0.0000      -14.586         0.00     0.00     0.00
       23   10.330       0.0000      -15.079         0.00     0.00     0.00
       24   9.6221       0.0000      -15.540         0.00     0.00     0.00
       25   8.8942       0.0000      -15.968         0.00     0.00     0.00
       26   8.1472       0.0000      -16.362         0.00     0.00     0.00
       27   7.3829       0.0000      -16.721         0.00     0.00     0.00
       28   6.6028       0.0000      -17.044         0.00     0.00     0.00
       29   5.8086       0.0000      -17.330         0.00     0.00     0.00
       30   5.0020       0.0000      -17.580         0.00     0.00     0.00
       31   4.1848       0.0000      -17.793         0.00     0.00     0.00
       32   3.3586       0.0000      -17.967         0.00     0.00     0.00
       33   2.5252       0.0000      -18.103         0.00     0.00     0.00
       34   1.6865       0.0000      -18.200         0.00     0.00     0.00
       35  0.84414       0.0000      -18.258         0.00     0.00     0.00
     1839   19.978       0.0000       0.0000         0.00     0.00     0.00
     1840   21.678       0.0000       0.0000         0.00     0.00     0.00
     1841   23.378       0.0000       0.0000         0.00     0.00     0.00
     1842   25.078       0.0000       0.0000         0.00     0.00     0.00
     1843   0.0000       0.0000      -19.978         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1844   0.0000       0.0000      -21.678         0.00     0.00     0.00
     1845   0.0000       0.0000      -23.378         0.00     0.00     0.00
     1846   0.0000       0.0000      -25.078         0.00     0.00     0.00
     1847   25.051       0.0000      -1.1582         0.00     0.00     0.00
     1848   24.971       0.0000      -2.3139         0.00     0.00     0.00
     1849   24.838       0.0000      -3.4647         0.00     0.00     0.00
     1850   24.651       0.0000      -4.6081         0.00     0.00     0.00
     1851   24.412       0.0000      -5.7416         0.00     0.00     0.00
     1852   24.121       0.0000      -6.8629         0.00     0.00     0.00
     1853   23.778       0.0000      -7.9696         0.00     0.00     0.00
     1854   23.385       0.0000      -9.0592         0.00     0.00     0.00
     1855   22.941       0.0000      -10.130         0.00     0.00     0.00
     1856   22.449       0.0000      -11.178         0.00     0.00     0.00
     1857   21.909       0.0000      -12.203         0.00     0.00     0.00
     1858   21.322       0.0000      -13.202         0.00     0.00     0.00
     1859   20.689       0.0000      -14.172         0.00     0.00     0.00
     1860   20.013       0.0000      -15.113         0.00     0.00     0.00
     1861   19.293       0.0000      -16.021         0.00     0.00     0.00
     1862   18.533       0.0000      -16.895         0.00     0.00     0.00
     1863   17.733       0.0000      -17.733         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1864   16.895       0.0000      -18.533         0.00     0.00     0.00
     1865   16.021       0.0000      -19.293         0.00     0.00     0.00
     1866   15.113       0.0000      -20.013         0.00     0.00     0.00
     1867   14.172       0.0000      -20.689         0.00     0.00     0.00
     1868   13.202       0.0000      -21.322         0.00     0.00     0.00
     1869   12.203       0.0000      -21.909         0.00     0.00     0.00
     1870   11.178       0.0000      -22.449         0.00     0.00     0.00
     1871   10.130       0.0000      -22.941         0.00     0.00     0.00
     1872   9.0592       0.0000      -23.385         0.00     0.00     0.00
     1873   7.9696       0.0000      -23.778         0.00     0.00     0.00
     1874   6.8629       0.0000      -24.121         0.00     0.00     0.00
     1875   5.7416       0.0000      -24.412         0.00     0.00     0.00
     1876   4.6081       0.0000      -24.651         0.00     0.00     0.00
     1877   3.4647       0.0000      -24.838         0.00     0.00     0.00
     1878   2.3139       0.0000      -24.971         0.00     0.00     0.00
     1879   1.1582       0.0000      -25.051         0.00     0.00     0.00
     1880   23.353       0.0000      -1.0797         0.00     0.00     0.00
     1881   23.278       0.0000      -2.1570         0.00     0.00     0.00
     1882   23.154       0.0000      -3.2298         0.00     0.00     0.00
     1883   22.980       0.0000      -4.2957         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1884   22.757       0.0000      -5.3524         0.00     0.00     0.00
     1885   22.486       0.0000      -6.3977         0.00     0.00     0.00
     1886   22.166       0.0000      -7.4293         0.00     0.00     0.00
     1887   21.799       0.0000      -8.4451         0.00     0.00     0.00
     1888   21.386       0.0000      -9.4429         0.00     0.00     0.00
     1889   20.927       0.0000      -10.420         0.00     0.00     0.00
     1890   20.424       0.0000      -11.376         0.00     0.00     0.00
     1891   19.876       0.0000      -12.307         0.00     0.00     0.00
     1892   19.287       0.0000      -13.212         0.00     0.00     0.00
     1893   18.656       0.0000      -14.088         0.00     0.00     0.00
     1894   17.985       0.0000      -14.935         0.00     0.00     0.00
     1895   17.277       0.0000      -15.750         0.00     0.00     0.00
     1896   16.531       0.0000      -16.531         0.00     0.00     0.00
     1897   15.750       0.0000      -17.277         0.00     0.00     0.00
     1898   14.935       0.0000      -17.985         0.00     0.00     0.00
     1899   14.088       0.0000      -18.656         0.00     0.00     0.00
     1900   13.212       0.0000      -19.287         0.00     0.00     0.00
     1901   12.307       0.0000      -19.876         0.00     0.00     0.00
     1902   11.376       0.0000      -20.424         0.00     0.00     0.00
     1903   10.420       0.0000      -20.927         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1904   9.4429       0.0000      -21.386         0.00     0.00     0.00
     1905   8.4451       0.0000      -21.799         0.00     0.00     0.00
     1906   7.4293       0.0000      -22.166         0.00     0.00     0.00
     1907   6.3977       0.0000      -22.486         0.00     0.00     0.00
     1908   5.3524       0.0000      -22.757         0.00     0.00     0.00
     1909   4.2957       0.0000      -22.980         0.00     0.00     0.00
     1910   3.2298       0.0000      -23.154         0.00     0.00     0.00
     1911   2.1570       0.0000      -23.278         0.00     0.00     0.00
     1912   1.0797       0.0000      -23.353         0.00     0.00     0.00
     1913   21.655       0.0000      -1.0012         0.00     0.00     0.00
     1914   21.586       0.0000      -2.0002         0.00     0.00     0.00
     1915   21.470       0.0000      -2.9950         0.00     0.00     0.00
     1916   21.309       0.0000      -3.9833         0.00     0.00     0.00
     1917   21.102       0.0000      -4.9632         0.00     0.00     0.00
     1918   20.850       0.0000      -5.9325         0.00     0.00     0.00
     1919   20.554       0.0000      -6.8891         0.00     0.00     0.00
     1920   20.214       0.0000      -7.8310         0.00     0.00     0.00
     1921   19.831       0.0000      -8.7562         0.00     0.00     0.00
     1922   19.405       0.0000      -9.6627         0.00     0.00     0.00
     1923   18.938       0.0000      -10.549         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1924   18.431       0.0000      -11.412         0.00     0.00     0.00
     1925   17.884       0.0000      -12.251         0.00     0.00     0.00
     1926   17.299       0.0000      -13.064         0.00     0.00     0.00
     1927   16.678       0.0000      -13.849         0.00     0.00     0.00
     1928   16.020       0.0000      -14.604         0.00     0.00     0.00
     1929   15.329       0.0000      -15.329         0.00     0.00     0.00
     1930   14.604       0.0000      -16.020         0.00     0.00     0.00
     1931   13.849       0.0000      -16.678         0.00     0.00     0.00
     1932   13.064       0.0000      -17.299         0.00     0.00     0.00
     1933   12.251       0.0000      -17.884         0.00     0.00     0.00
     1934   11.412       0.0000      -18.431         0.00     0.00     0.00
     1935   10.549       0.0000      -18.938         0.00     0.00     0.00
     1936   9.6627       0.0000      -19.405         0.00     0.00     0.00
     1937   8.7562       0.0000      -19.831         0.00     0.00     0.00
     1938   7.8310       0.0000      -20.214         0.00     0.00     0.00
     1939   6.8891       0.0000      -20.554         0.00     0.00     0.00
     1940   5.9325       0.0000      -20.850         0.00     0.00     0.00
     1941   4.9632       0.0000      -21.102         0.00     0.00     0.00
     1942   3.9833       0.0000      -21.309         0.00     0.00     0.00
     1943   2.9950       0.0000      -21.470         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1944   2.0002       0.0000      -21.586         0.00     0.00     0.00
     1945   1.0012       0.0000      -21.655         0.00     0.00     0.00
     1946   19.957       0.0000     -0.92265         0.00     0.00     0.00
     1947   19.893       0.0000      -1.8433         0.00     0.00     0.00
     1948   19.786       0.0000      -2.7601         0.00     0.00     0.00
     1949   19.638       0.0000      -3.6709         0.00     0.00     0.00
     1950   19.447       0.0000      -4.5740         0.00     0.00     0.00
     1951   19.215       0.0000      -5.4672         0.00     0.00     0.00
     1952   18.942       0.0000      -6.3488         0.00     0.00     0.00
     1953   18.629       0.0000      -7.2169         0.00     0.00     0.00
     1954   18.276       0.0000      -8.0695         0.00     0.00     0.00
     1955   17.884       0.0000      -8.9050         0.00     0.00     0.00
     1956   17.453       0.0000      -9.7214         0.00     0.00     0.00
     1957   16.986       0.0000      -10.517         0.00     0.00     0.00
     1958   16.482       0.0000      -11.290         0.00     0.00     0.00
     1959   15.943       0.0000      -12.039         0.00     0.00     0.00
     1960   15.370       0.0000      -12.763         0.00     0.00     0.00
     1961   14.764       0.0000      -13.459         0.00     0.00     0.00
     1962   14.127       0.0000      -14.127         0.00     0.00     0.00
     1963   13.459       0.0000      -14.764         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     1964   12.763       0.0000      -15.370         0.00     0.00     0.00
     1965   12.039       0.0000      -15.943         0.00     0.00     0.00
     1966   11.290       0.0000      -16.482         0.00     0.00     0.00
     1967   10.517       0.0000      -16.986         0.00     0.00     0.00
     1968   9.7214       0.0000      -17.453         0.00     0.00     0.00
     1969   8.9050       0.0000      -17.884         0.00     0.00     0.00
     1970   8.0695       0.0000      -18.276         0.00     0.00     0.00
     1971   7.2169       0.0000      -18.629         0.00     0.00     0.00
     1972   6.3488       0.0000      -18.942         0.00     0.00     0.00
     1973   5.4672       0.0000      -19.215         0.00     0.00     0.00
     1974   4.5740       0.0000      -19.447         0.00     0.00     0.00
     1975   3.6709       0.0000      -19.638         0.00     0.00     0.00
     1976   2.7601       0.0000      -19.786         0.00     0.00     0.00
     1977   1.8433       0.0000      -19.893         0.00     0.00     0.00
     1978  0.92265       0.0000      -19.957         0.00     0.00     0.00
     5515  -18.278       0.0000       0.0000         0.00     0.00     0.00
     5516 -0.84414       0.0000      -18.258         0.00     0.00     0.00
     5517  -1.6865       0.0000      -18.200         0.00     0.00     0.00
     5518  -2.5252       0.0000      -18.103         0.00     0.00     0.00
     5519  -3.3586       0.0000      -17.967         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
     5520  -4.1848       0.0000      -17.793         0.00     0.00     0.00
     5521  -5.0020       0.0000      -17.580         0.00     0.00     0.00
     5522  -5.8086       0.0000      -17.330         0.00     0.00     0.00
     5523  -6.6028       0.0000      -17.044         0.00     0.00     0.00
     5524  -7.3829       0.0000      -16.721         0.00     0.00     0.00
     5525  -8.1472       0.0000      -16.362         0.00     0.00     0.00
     5526  -8.8942       0.0000      -15.968         0.00     0.00     0.00
     5527  -9.6221       0.0000      -15.540         0.00     0.00     0.00
     5528  -10.330       0.0000      -15.079         0.00     0.00     0.00
     5529  -11.015       0.0000      -14.586         0.00     0.00     0.00
