e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
37,0.0228,0.132,3.45,0.132,3.45,0.5673928647223639,0.0,0.8234472278550393,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
38,0.0228,0.132,3.45,0.132,3.45,0.596625995097978,0.0,0.8025194215552341,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
39,0.0228,0.132,3.45,0.132,3.45,0.6243119973938455,0.0,0.7811750955516357,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
40,0.0228,0.132,3.45,0.132,3.45,0.6503215526381041,0.0,0.7596590539013969,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
41,0.0228,0.132,3.45,0.132,3.45,0.6744887866410484,0.0,0.7382850917467361,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
42,0.0228,0.132,3.45,0.132,3.45,0.6966305124507458,0.0,0.7174300865747208,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
43,0.0228,0.132,3.45,0.132,3.45,0.019049677837308106,0.0,0.9998185384229953,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
44,0.0228,0.132,3.45,0.132,3.45,0.057142818777677656,0.0,0.9983660141762347,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
45,0.0228,0.132,3.45,0.132,3.45,0.09534629389437842,0.0,0.9954441643008447,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
46,0.0228,0.132,3.45,0.132,3.45,0.13369557390816791,0.0,0.9910224485436068,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
47,0.0228,0.132,3.45,0.132,3.45,0.17212274896097465,0.0,0.9850755094357577,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
48,0.0228,0.132,3.45,0.132,3.45,0.21051474702618758,0.0,0.9775906818727867,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
49,0.0228,0.132,3.45,0.132,3.45,0.24874540435403952,0.0,0.9685689050412186,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
50,0.0228,0.132,3.45,0.132,3.45,0.28667134554282875,0.0,0.9580289868499096,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
51,0.0228,0.132,3.45,0.132,3.45,0.3241554123026249,0.0,0.9460038417865517,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
52,0.0228,0.132,3.45,0.132,3.45,0.3610666236211699,0.0,0.9325400223619406,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
53,0.0228,0.132,3.45,0.132,3.45,0.3972632662825068,0.0,0.9177046895720615,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
54,0.0228,0.132,3.45,0.132,3.45,0.4326168233650347,0.0,0.9015778857877708,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
55,0.0228,0.132,3.45,0.132,3.45,0.46700616805109824,0.0,0.8842540579506716,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
56,0.0228,0.132,3.45,0.132,3.45,0.5003137807374414,0.0,0.8658441665820746,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
57,0.0228,0.132,3.45,0.132,3.45,0.5324367651691628,0.0,0.8464697815611598,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
58,0.0228,0.132,3.45,0.132,3.45,0.5632782286602264,0.0,0.8262672915693794,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
59,0.0228,0.132,3.45,0.132,3.45,0.5927570377440796,0.0,0.8053813346513959,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
60,0.0228,0.132,3.45,0.132,3.45,0.6207770270830235,0.0,0.7839871699498425,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
61,0.0228,0.132,3.45,0.132,3.45,0.6472642031497385,0.0,0.762265735371159,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
62,0.0228,0.132,3.45,0.132,3.45,0.6722357056655237,0.0,0.7403371907640296,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
63,0.0228,0.132,3.45,0.132,3.45,0.6957714039274452,0.0,0.7182632898017495,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
64,0.0228,0.132,3.45,0.132,3.45,0.018875802621688125,0.0,0.9998218361665179,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
65,0.0228,0.132,3.45,0.132,3.45,0.056634206491964774,0.0,0.9983949953074813,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
66,0.0228,0.132,3.45,0.132,3.45,0.09451332937296966,0.0,0.9955235961898827,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
67,0.0228,0.132,3.45,0.132,3.45,0.1325478134996827,0.0,0.9911766124846033,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
68,0.0228,0.132,3.45,0.132,3.45,0.17067464896968865,0.0,0.9853274400924159,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
69,0.0228,0.132,3.45,0.132,3.45,0.20878600144302992,0.0,0.9779613517933269,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
70,0.0228,0.132,3.45,0.132,3.45,0.24675715356135305,0.0,0.9690773483919117,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
71,0.0228,0.132,3.45,0.132,3.45,0.28445631368727164,0.0,0.9586890035895105,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
72,0.0228,0.132,3.45,0.132,3.45,0.3217516072957384,0.0,0.9468241141852106,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
73,0.0228,0.132,3.45,0.132,3.45,0.3585133133504201,0.0,0.9335246135750807,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
74,0.0228,0.132,3.45,0.132,3.45,0.3946050426705957,0.0,0.9188508368059188,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
75,0.0228,0.132,3.45,0.132,3.45,0.4298958917597253,0.0,0.9028784648268617,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
76,0.0228,0.132,3.45,0.132,3.45,0.4642713192454055,0.0,0.8856930292861803,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
77,0.0228,0.132,3.45,0.132,3.45,0.4976189820363149,0.0,0.867395727864244,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
78,0.0228,0.132,3.45,0.132,3.45,0.5298352975498699,0.0,0.8481005585838514,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
79,0.0228,0.132,3.45,0.132,3.45,0.5608230738335374,0.0,0.827935673742775,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
80,0.0228,0.132,3.45,0.132,3.45,0.590504825739305,0.0,0.807034107568319,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
81,0.0228,0.132,3.45,0.132,3.45,0.6188140558307851,0.0,0.7855375002546051,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
82,0.0228,0.132,3.45,0.132,3.45,0.6456996892138059,0.0,0.7635914557858767,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
83,0.0228,0.132,3.45,0.132,3.45,0.67117899570707,0.0,0.7412953228785739,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
84,0.0228,0.132,3.45,0.132,3.45,0.6953879906974884,0.0,0.7186344984717264,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
85,0.0228,0.132,3.45,0.132,3.45,0.018747013024570672,0.0,0.9998242593089329,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
86,0.0228,0.132,3.45,0.132,3.45,0.05625982506352224,0.0,0.9984161617701418,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
87,0.0228,0.132,3.45,0.132,3.45,0.09390146118989802,0.0,0.9955814962053092,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
88,0.0228,0.132,3.45,0.132,3.45,0.13170277968578561,0.0,0.9912892503316262,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
89,0.0228,0.132,3.45,0.132,3.45,0.16960388646691757,0.0,0.9855123143296165,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
90,0.0228,0.132,3.45,0.132,3.45,0.2074994096648069,0.0,0.9782351429941354,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
91,0.0228,0.132,3.45,0.132,3.45,0.24527083457666796,0.0,0.9694545980632948,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
92,0.0228,0.132,3.45,0.132,3.45,0.2827938887397027,0.0,0.9591807006458569,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
93,0.0228,0.132,3.45,0.132,3.45,0.31993950958895323,0.0,0.9474379716920682,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
94,0.0228,0.132,3.45,0.132,3.45,0.35657982150979406,0.0,0.9342648612101621,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
95,0.0228,0.132,3.45,0.132,3.45,0.392586651833002,0.0,0.9197150215162049,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
96,0.0228,0.132,3.45,0.132,3.45,0.42783731632938565,0.0,0.9038557577158368,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
97,0.0228,0.132,3.45,0.132,3.45,0.4622094374328612,0.0,0.8867707910999312,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
