
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000      -18.278         0.00     0.00     0.00
        3   17.927       0.0000      -3.5659         0.00     0.00     0.00
        4   16.887       0.0000      -6.9947         0.00     0.00     0.00
        5   15.198       0.0000      -10.155         0.00     0.00     0.00
        6   12.924       0.0000      -12.924         0.00     0.00     0.00
        7   10.155       0.0000      -15.198         0.00     0.00     0.00
        8   6.9947       0.0000      -16.887         0.00     0.00     0.00
        9   3.5659       0.0000      -17.927         0.00     0.00     0.00
      123   22.528       0.0000       0.0000         0.00     0.00     0.00
      124   0.0000       0.0000      -22.528         0.00     0.00     0.00
      125   22.095       0.0000      -4.3950         0.00     0.00     0.00
      126   20.813       0.0000      -8.6211         0.00     0.00     0.00
      127   18.731       0.0000      -12.516         0.00     0.00     0.00
      128   15.930       0.0000      -15.930         0.00     0.00     0.00
      129   12.516       0.0000      -18.731         0.00     0.00     0.00
      130   8.6211       0.0000      -20.813         0.00     0.00     0.00
      131   4.3950       0.0000      -22.095         0.00     0.00     0.00
      184  -18.278       0.0000       0.0000         0.00     0.00     0.00
      185  -3.5659       0.0000      -17.927         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      186  -6.9947       0.0000      -16.887         0.00     0.00     0.00
      187  -10.155       0.0000      -15.198         0.00     0.00     0.00
      188  -12.924       0.0000      -12.924         0.00     0.00     0.00
      189  -15.198       0.0000      -10.155         0.00     0.00     0.00
      190  -16.887       0.0000      -6.9947         0.00     0.00     0.00
      191  -17.927       0.0000      -3.5659         0.00     0.00     0.00
      288  -22.528       0.0000       0.0000         0.00     0.00     0.00
      289  -4.3950       0.0000      -22.095         0.00     0.00     0.00
      290  -8.6211       0.0000      -20.813         0.00     0.00     0.00
      291  -12.516       0.0000      -18.731         0.00     0.00     0.00
      292  -15.930       0.0000      -15.930         0.00     0.00     0.00
      293  -18.731       0.0000      -12.516         0.00     0.00     0.00
      294  -20.813       0.0000      -8.6211         0.00     0.00     0.00
      295  -22.095       0.0000      -4.3950         0.00     0.00     0.00
      340   0.0000       0.0000       18.278         0.00     0.00     0.00
      341  -17.927       0.0000       3.5659         0.00     0.00     0.00
      342  -16.887       0.0000       6.9947         0.00     0.00     0.00
      343  -15.198       0.0000       10.155         0.00     0.00     0.00
      344  -12.924       0.0000       12.924         0.00     0.00     0.00
      345  -10.155       0.0000       15.198         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      346  -6.9947       0.0000       16.887         0.00     0.00     0.00
      347  -3.5659       0.0000       17.927         0.00     0.00     0.00
      444   0.0000       0.0000       22.528         0.00     0.00     0.00
      445  -22.095       0.0000       4.3950         0.00     0.00     0.00
      446  -20.813       0.0000       8.6211         0.00     0.00     0.00
      447  -18.731       0.0000       12.516         0.00     0.00     0.00
      448  -15.930       0.0000       15.930         0.00     0.00     0.00
      449  -12.516       0.0000       18.731         0.00     0.00     0.00
      450  -8.6211       0.0000       20.813         0.00     0.00     0.00
      451  -4.3950       0.0000       22.095         0.00     0.00     0.00
      496   3.5659       0.0000       17.927         0.00     0.00     0.00
      497   6.9947       0.0000       16.887         0.00     0.00     0.00
      498   10.155       0.0000       15.198         0.00     0.00     0.00
      499   12.924       0.0000       12.924         0.00     0.00     0.00
      500   15.198       0.0000       10.155         0.00     0.00     0.00
      501   16.887       0.0000       6.9947         0.00     0.00     0.00
      502   17.927       0.0000       3.5659         0.00     0.00     0.00
      584   4.3950       0.0000       22.095         0.00     0.00     0.00
      585   8.6211       0.0000       20.813         0.00     0.00     0.00
      586   12.516       0.0000       18.731         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      587   15.930       0.0000       15.930         0.00     0.00     0.00
      588   18.731       0.0000       12.516         0.00     0.00     0.00
      589   20.813       0.0000       8.6211         0.00     0.00     0.00
      590   22.095       0.0000       4.3950         0.00     0.00     0.00

