
 LIST ALL SELECTED ELEMENTS.  (LIST NODES)
 
    ELEM MAT TYP REL ESY SEC        NODES
 
      33   1   1   1   0   1     14    29    61    15   143   151   166   144
      34   1   1   1   0   1     29    30    60    61   151   152   169   166
      35   1   1   1   0   1     30    31    59    60   152   153   172   169
      36   1   1   1   0   1     31    25    34    59   153   147   150   172
      37   1   1   1   0   1     15    61    58    16   144   166   167   145
      38   1   1   1   0   1     61    60    57    58   166   169   170   167
      39   1   1   1   0   1     60    59    56    57   169   172   173   170
      49   1   1   1   0   1    143   151   166   144    67    87    96    68
      50   1   1   1   0   1    151   152   169   166    87    88    99    96
      51   1   1   1   0   1    152   153   172   169    88    89   102    99
      72   1   1   1   0   1     50    31    30    47   181   153   152   182
      75   1   1   1   0   1     48    47    44    45   179   182   183   180
      76   1   1   1   0   1     47    30    29    44   182   152   151   183
      79   1   1   1   0   1     45    44    13    12   180   183   142   141
      80   1   1   1   0   1     44    29    14    13   183   151   143   142
      88   1   1   1   0   1    181   153   152   182   111    89    88   112
      91   1   1   1   0   1    179   182   183   180   109   112   113   110
      92   1   1   1   0   1    182   152   151   183   112    88    87   113
      94   1   1   1   0   1    177   180   141   140   107   110    65    64
      95   1   1   1   0   1    180   183   142   141   110   113    66    65
 
    ELEM MAT TYP REL ESY SEC        NODES
 
      96   1   1   1   0   1    183   151   143   142   113    87    67    66
      97   1   1   1   0   1     14   206   217    13   143   304   313   142
      98   1   1   1   0   1    206   207   216   217   304   305   316   313
      99   1   1   1   0   1    207   208   215   216   305   306   319   316
     101   1   1   1   0   1     13   217   214    12   142   313   314   141
     102   1   1   1   0   1    217   216   213   214   313   316   317   314
     113   1   1   1   0   1    143   304   313   142    67   258   279    66
     114   1   1   1   0   1    304   305   316   313   258   259   282   279
     115   1   1   1   0   1    305   306   319   316   259   260   285   282
     117   1   1   1   0   1    142   313   314   141    66   279   280    65
     118   1   1   1   0   1    313   316   317   314   279   282   283   280
     121   1   1   1   0   1    141   314   315   140    65   280   281    64
     132   1   1   1   0   1    205   199   208   233   309   303   306   328
     135   1   1   1   0   1    234   233   230   231   325   328   329   326
     136   1   1   1   0   1    233   208   207   230   328   306   305   329
     139   1   1   1   0   1    231   230   227   228   326   329   330   327
     140   1   1   1   0   1    230   207   206   227   329   305   304   330
     143   1   1   1   0   1    228   227    15    16   327   330   144   145
     144   1   1   1   0   1    227   206    14    15   330   304   143   144
     152   1   1   1   0   1    328   306   305   329   267   260   259   268
 
    ELEM MAT TYP REL ESY SEC        NODES
 
     156   1   1   1   0   1    329   305   304   330   268   259   258   269
     160   1   1   1   0   1    330   304   143   144   269   258    67    68

