
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000      -18.278         0.00     0.00     0.00
        3   18.163       0.0000      -2.0465         0.00     0.00     0.00
        4   17.820       0.0000      -4.0672         0.00     0.00     0.00
        5   17.252       0.0000      -6.0368         0.00     0.00     0.00
        6   16.468       0.0000      -7.9305         0.00     0.00     0.00
        7   15.476       0.0000      -9.7245         0.00     0.00     0.00
        8   14.290       0.0000      -11.396         0.00     0.00     0.00
        9   12.924       0.0000      -12.924         0.00     0.00     0.00
       10   11.396       0.0000      -14.290         0.00     0.00     0.00
       11   9.7245       0.0000      -15.476         0.00     0.00     0.00
       12   7.9305       0.0000      -16.468         0.00     0.00     0.00
       13   6.0368       0.0000      -17.252         0.00     0.00     0.00
       14   4.0672       0.0000      -17.820         0.00     0.00     0.00
       15   2.0465       0.0000      -18.163         0.00     0.00     0.00
       16   0.0000      -42.750       0.0000         0.00     0.00     0.00
       17   0.0000      -3.7463      -18.460         0.00     0.00     0.00
       18   0.0000      -7.4968      -18.501         0.00     0.00     0.00
       19   0.0000      -11.247      -18.444         0.00     0.00     0.00
       20   0.0000      -14.996      -18.319         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       21   0.0000      -18.742      -18.130         0.00     0.00     0.00
       22   0.0000      -22.484      -17.867         0.00     0.00     0.00
       23   0.0000      -26.209      -17.439         0.00     0.00     0.00
       24   0.0000      -29.871      -16.637         0.00     0.00     0.00
       25   0.0000      -33.336      -15.221         0.00     0.00     0.00
       26   0.0000      -36.410      -13.084         0.00     0.00     0.00
       27   0.0000      -38.999      -10.378         0.00     0.00     0.00
       28   0.0000      -41.023      -7.2272         0.00     0.00     0.00
       29   0.0000      -42.322      -3.7173         0.00     0.00     0.00
       30   18.460      -3.7463       0.0000         0.00     0.00     0.00
       31   18.501      -7.4968       0.0000         0.00     0.00     0.00
       32   18.444      -11.247       0.0000         0.00     0.00     0.00
       33   18.319      -14.996       0.0000         0.00     0.00     0.00
       34   18.130      -18.742       0.0000         0.00     0.00     0.00
       35   17.867      -22.484       0.0000         0.00     0.00     0.00
       36   17.439      -26.209       0.0000         0.00     0.00     0.00
       37   16.637      -29.871       0.0000         0.00     0.00     0.00
       38   15.221      -33.336       0.0000         0.00     0.00     0.00
       39   13.084      -36.410       0.0000         0.00     0.00     0.00
       40   10.378      -38.999       0.0000         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       41   7.2272      -41.023       0.0000         0.00     0.00     0.00
       42   3.7173      -42.322       0.0000         0.00     0.00     0.00
       43   12.860      -17.712      -12.862         0.00     0.00     0.00
       44   13.027      -2.6842      -13.027         0.00     0.00     0.00
       45   13.077      -5.3797      -13.077         0.00     0.00     0.00
       46   13.080      -8.0784      -13.080         0.00     0.00     0.00
       47   13.050      -10.776      -13.050         0.00     0.00     0.00
       48   12.996      -13.432      -12.996         0.00     0.00     0.00
       49   12.925      -15.906      -12.925         0.00     0.00     0.00
       50   2.1893      -25.104      -17.458         0.00     0.00     0.00
       51   4.3771      -23.912      -17.184         0.00     0.00     0.00
       52   6.5249      -22.632      -16.620         0.00     0.00     0.00
       53   8.5607      -21.288      -15.790         0.00     0.00     0.00
       54   10.391      -19.924      -14.766         0.00     0.00     0.00
       55   11.897      -18.642      -13.688         0.00     0.00     0.00
       56   17.454      -25.106      -2.2180         0.00     0.00     0.00
       57   17.173      -23.915      -4.4212         0.00     0.00     0.00
       58   16.603      -22.634      -6.5669         0.00     0.00     0.00
       59   15.774      -21.288      -8.5895         0.00     0.00     0.00
       60   14.756      -19.924      -10.406         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       61   13.683      -18.642      -11.902         0.00     0.00     0.00
       62   14.401      -2.7406      -11.494         0.00     0.00     0.00
       63   15.601      -2.8813      -9.8125         0.00     0.00     0.00
       64   16.611      -3.0549      -8.0005         0.00     0.00     0.00
       65   17.411      -3.2322      -6.0833         0.00     0.00     0.00
       66   17.990      -3.4066      -4.0916         0.00     0.00     0.00
       67   18.340      -3.5771      -2.0555         0.00     0.00     0.00
       68   14.449      -5.4925      -11.545         0.00     0.00     0.00
       69   15.651      -5.7738      -9.8586         0.00     0.00     0.00
       70   16.665      -6.1209      -8.0337         0.00     0.00     0.00
       71   17.467      -6.4755      -6.0998         0.00     0.00     0.00
       72   18.044      -6.8237      -4.0946         0.00     0.00     0.00
       73   18.388      -7.1635      -2.0533         0.00     0.00     0.00
       74   14.442      -8.2474      -11.556         0.00     0.00     0.00
       75   15.637      -8.6690      -9.8709         0.00     0.00     0.00
       76   16.645      -9.1891      -8.0394         0.00     0.00     0.00
       77   17.442      -9.7204      -6.0957         0.00     0.00     0.00
       78   18.010      -10.242      -4.0839         0.00     0.00     0.00
       79   18.342      -10.750      -2.0444         0.00     0.00     0.00
       80   14.396      -11.001      -11.540         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       81   15.577      -11.563      -9.8613         0.00     0.00     0.00
       82   16.575      -12.256      -8.0282         0.00     0.00     0.00
       83   17.361      -12.964      -6.0795         0.00     0.00     0.00
       84   17.915      -13.658      -4.0658         0.00     0.00     0.00
       85   18.233      -14.335      -2.0320         0.00     0.00     0.00
       86   14.302      -13.739      -11.526         0.00     0.00     0.00
       87   15.467      -14.445      -9.8583         0.00     0.00     0.00
       88   16.452      -15.315      -8.0267         0.00     0.00     0.00
       89   17.226      -16.203      -6.0739         0.00     0.00     0.00
       90   17.765      -17.073      -4.0568         0.00     0.00     0.00
       91   18.064      -17.920      -2.0250         0.00     0.00     0.00
       92   14.112      -16.347      -11.585         0.00     0.00     0.00
       93   15.235      -17.268      -9.9779         0.00     0.00     0.00
       94   16.223      -18.342      -8.1458         0.00     0.00     0.00
       95   17.001      -19.431      -6.1759         0.00     0.00     0.00
       96   17.538      -20.490      -4.1298         0.00     0.00     0.00
       97   17.826      -21.507      -2.0629         0.00     0.00     0.00
       98   2.0561      -21.506      -17.827         0.00     0.00     0.00
       99   2.0242      -17.920      -18.064         0.00     0.00     0.00
      100   2.0320      -14.335      -18.233         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      101   2.0444      -10.750      -18.342         0.00     0.00     0.00
      102   2.0533      -7.1635      -18.388         0.00     0.00     0.00
      103   2.0555      -3.5771      -18.340         0.00     0.00     0.00
      104   4.1197      -20.490      -17.541         0.00     0.00     0.00
      105   4.0557      -17.073      -17.765         0.00     0.00     0.00
      106   4.0658      -13.658      -17.915         0.00     0.00     0.00
      107   4.0839      -10.242      -18.010         0.00     0.00     0.00
      108   4.0946      -6.8237      -18.044         0.00     0.00     0.00
      109   4.0916      -3.4066      -17.990         0.00     0.00     0.00
      110   6.1667      -19.431      -17.004         0.00     0.00     0.00
      111   6.0730      -16.203      -17.226         0.00     0.00     0.00
      112   6.0795      -12.964      -17.361         0.00     0.00     0.00
      113   6.0957      -9.7204      -17.442         0.00     0.00     0.00
      114   6.0998      -6.4755      -17.467         0.00     0.00     0.00
      115   6.0833      -3.2322      -17.411         0.00     0.00     0.00
      116   8.1398      -18.342      -16.226         0.00     0.00     0.00
      117   8.0261      -15.315      -16.452         0.00     0.00     0.00
      118   8.0282      -12.256      -16.575         0.00     0.00     0.00
      119   8.0394      -9.1891      -16.645         0.00     0.00     0.00
      120   8.0337      -6.1209      -16.665         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      121   8.0005      -3.0549      -16.611         0.00     0.00     0.00
      122   9.9751      -17.268      -15.237         0.00     0.00     0.00
      123   9.8581      -14.445      -15.467         0.00     0.00     0.00
      124   9.8613      -11.563      -15.577         0.00     0.00     0.00
      125   9.8709      -8.6690      -15.637         0.00     0.00     0.00
      126   9.8586      -5.7738      -15.651         0.00     0.00     0.00
      127   9.8125      -2.8813      -15.601         0.00     0.00     0.00
      128   11.584      -16.347      -14.113         0.00     0.00     0.00
      129   11.526      -13.739      -14.302         0.00     0.00     0.00
      130   11.540      -11.001      -14.396         0.00     0.00     0.00
      131   11.556      -8.2474      -14.442         0.00     0.00     0.00
      132   11.545      -5.4925      -14.449         0.00     0.00     0.00
      133   11.494      -2.7406      -14.401         0.00     0.00     0.00
      134   16.759      -28.709      -2.5348         0.00     0.00     0.00
      135   15.482      -32.245      -2.9614         0.00     0.00     0.00
      136   13.399      -35.501      -3.3794         0.00     0.00     0.00
      137   10.639      -38.268      -3.6620         0.00     0.00     0.00
      138   7.3743      -40.422      -3.8479         0.00     0.00     0.00
      139   3.7895      -41.811      -3.8635         0.00     0.00     0.00
      140   16.496      -27.354      -5.0157         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      141   15.269      -30.777      -5.8333         0.00     0.00     0.00
      142   13.263      -34.022      -6.6256         0.00     0.00     0.00
      143   10.484      -36.816      -7.2092         0.00     0.00     0.00
      144   7.2257      -38.982      -7.4795         0.00     0.00     0.00
      145   3.6617      -40.397      -7.5154         0.00     0.00     0.00
      146   15.875      -25.810      -7.3613         0.00     0.00     0.00
      147   14.620      -28.953      -8.4549         0.00     0.00     0.00
      148   12.674      -31.985      -9.5623         0.00     0.00     0.00
      149   10.011      -34.673      -10.364         0.00     0.00     0.00
      150   6.8354      -36.786      -10.764         0.00     0.00     0.00
      151   3.4497      -38.229      -10.755         0.00     0.00     0.00
      152   14.956      -24.130      -9.4845         0.00     0.00     0.00
      153   13.625      -26.885      -10.705         0.00     0.00     0.00
      154   11.708      -29.536      -11.956         0.00     0.00     0.00
      155   9.2148      -31.970      -12.937         0.00     0.00     0.00
      156   6.2881      -33.987      -13.450         0.00     0.00     0.00
      157   3.1580      -35.459      -13.485         0.00     0.00     0.00
      158   13.845      -22.361      -11.311         0.00     0.00     0.00
      159   12.433      -24.677      -12.525         0.00     0.00     0.00
      160   10.534      -26.882      -13.758         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      161   8.2156      -28.941      -14.760         0.00     0.00     0.00
      162   5.5897      -30.753      -15.369         0.00     0.00     0.00
      163   2.8109      -32.221      -15.521         0.00     0.00     0.00
      164   12.729      -20.547      -12.746         0.00     0.00     0.00
      165   11.266      -22.361      -13.881         0.00     0.00     0.00
      166   9.3995      -24.129      -15.010         0.00     0.00     0.00
      167   7.2413      -25.805      -15.931         0.00     0.00     0.00
      168   4.8924      -27.345      -16.534         0.00     0.00     0.00
      169   2.4554      -28.700      -16.773         0.00     0.00     0.00
      170   0.0000      -49.250       0.0000         0.00     0.00     0.00
      171   0.0000       0.0000      -26.778         0.00     0.00     0.00
      172   0.0000      -48.995      -4.5620         0.00     0.00     0.00
      173   0.0000      -47.567      -8.9118         0.00     0.00     0.00
      174   0.0000      -45.527      -13.016         0.00     0.00     0.00
      175   0.0000      -43.020      -16.852         0.00     0.00     0.00
      176   0.0000      -39.982      -20.278         0.00     0.00     0.00
      177   0.0000      -36.267      -22.943         0.00     0.00     0.00
      178   0.0000      -31.982      -24.544         0.00     0.00     0.00
      179   0.0000      -27.468      -25.330         0.00     0.00     0.00
      180   0.0000      -22.900      -25.725         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      181   0.0000      -18.324      -26.032         0.00     0.00     0.00
      182   0.0000      -13.747      -26.302         0.00     0.00     0.00
      183   0.0000      -9.1671      -26.531         0.00     0.00     0.00
      184   0.0000      -4.5848      -26.701         0.00     0.00     0.00
      185   26.778       0.0000       0.0000         0.00     0.00     0.00
      186   26.610       0.0000      -2.9982         0.00     0.00     0.00
      187   26.107       0.0000      -5.9587         0.00     0.00     0.00
      188   25.275       0.0000      -8.8442         0.00     0.00     0.00
      189   24.126       0.0000      -11.619         0.00     0.00     0.00
      190   22.674       0.0000      -14.247         0.00     0.00     0.00
      191   20.936       0.0000      -16.696         0.00     0.00     0.00
      192   18.935       0.0000      -18.935         0.00     0.00     0.00
      193   16.696       0.0000      -20.936         0.00     0.00     0.00
      194   14.247       0.0000      -22.674         0.00     0.00     0.00
