
 LIST ALL SELECTED ELEMENTS.  (LIST NODES)
 
    ELEM MAT TYP REL ESY SEC        NODES
 
      17   1   1   1   0   1     14    29    61    15    67    87    96    68
      18   1   1   1   0   1     29    30    60    61    87    88    99    96
      19   1   1   1   0   1     30    31    59    60    88    89   102    99
      20   1   1   1   0   1     31    25    34    59    89    86    95   102
      21   1   1   1   0   1     15    61    58    16    68    96    97    69
      22   1   1   1   0   1     61    60    57    58    96    99   100    97
      23   1   1   1   0   1     60    59    56    57    99   102   103   100
      24   1   1   1   0   1     59    34    33    56   102    95    94   103
      25   1   1   1   0   1     16    58    55    17    69    97    98    70
      26   1   1   1   0   1     58    57    54    55    97   100   101    98
      27   1   1   1   0   1     57    56    53    54   100   103   104   101
      29   1   1   1   0   1     17    55    24    10    70    98    85    63
      30   1   1   1   0   1     55    54    23    24    98   101    84    85
      31   1   1   1   0   1     54    53    22    23   101   104    83    84
      36   1   1   1   0   1     28    25    31    50    92    86    89   111
      39   1   1   1   0   1     51    50    47    48   108   111   112   109
      40   1   1   1   0   1     50    31    30    47   111    89    88   112
      43   1   1   1   0   1     48    47    44    45   109   112   113   110
      44   1   1   1   0   1     47    30    29    44   112    88    87   113
      47   1   1   1   0   1     45    44    13    12   110   113    66    65
 
    ELEM MAT TYP REL ESY SEC        NODES
 
      48   1   1   1   0   1     44    29    14    13   113    87    67    66
      49   1   1   1   0   1     14   145   156    13    67   197   218    66
      50   1   1   1   0   1    145   146   155   156   197   198   221   218
      51   1   1   1   0   1    146   147   154   155   198   199   224   221
      53   1   1   1   0   1     13   156   153    12    66   218   219    65
      54   1   1   1   0   1    156   155   152   153   218   221   222   219
      68   1   1   1   0   1    144   138   147   172   193   190   199   206
      69   1   1   1   0   1    135   174   171   136   180   200   201   181
      70   1   1   1   0   1    174   173   170   171   200   203   204   201
      71   1   1   1   0   1    173   172   169   170   203   206   207   204
      72   1   1   1   0   1    172   147   146   169   206   199   198   207
      73   1   1   1   0   1    136   171   168   137   181   201   202   182
      74   1   1   1   0   1    171   170   167   168   201   204   205   202
      75   1   1   1   0   1    170   169   166   167   204   207   208   205
      76   1   1   1   0   1    169   146   145   166   207   198   197   208
      77   1   1   1   0   1    137   168    17    10   182   202    70    63
      78   1   1   1   0   1    168   167    16    17   202   205    69    70
      79   1   1   1   0   1    167   166    15    16   205   208    68    69
      80   1   1   1   0   1    166   145    14    15   208   197    67    68

