
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000      -18.278         0.00     0.00     0.00
        3   17.927       0.0000      -3.5659         0.00     0.00     0.00
        4   16.887       0.0000      -6.9947         0.00     0.00     0.00
        5   15.198       0.0000      -10.155         0.00     0.00     0.00
        6   12.924       0.0000      -12.924         0.00     0.00     0.00
        7   10.155       0.0000      -15.198         0.00     0.00     0.00
        8   6.9947       0.0000      -16.887         0.00     0.00     0.00
        9   3.5659       0.0000      -17.927         0.00     0.00     0.00
      123  -18.278       0.0000       0.0000         0.00     0.00     0.00
      124  -3.5659       0.0000      -17.927         0.00     0.00     0.00
      125  -6.9947       0.0000      -16.887         0.00     0.00     0.00
      126  -10.155       0.0000      -15.198         0.00     0.00     0.00
      127  -12.924       0.0000      -12.924         0.00     0.00     0.00
      128  -15.198       0.0000      -10.155         0.00     0.00     0.00
      129  -16.887       0.0000      -6.9947         0.00     0.00     0.00
      130  -17.927       0.0000      -3.5659         0.00     0.00     0.00
      227   0.0000       0.0000       18.278         0.00     0.00     0.00
      228  -17.927       0.0000       3.5659         0.00     0.00     0.00
      229  -16.887       0.0000       6.9947         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      230  -15.198       0.0000       10.155         0.00     0.00     0.00
      231  -12.924       0.0000       12.924         0.00     0.00     0.00
      232  -10.155       0.0000       15.198         0.00     0.00     0.00
      233  -6.9947       0.0000       16.887         0.00     0.00     0.00
      234  -3.5659       0.0000       17.927         0.00     0.00     0.00
      331   3.5659       0.0000       17.927         0.00     0.00     0.00
      332   6.9947       0.0000       16.887         0.00     0.00     0.00
      333   10.155       0.0000       15.198         0.00     0.00     0.00
      334   12.924       0.0000       12.924         0.00     0.00     0.00
      335   15.198       0.0000       10.155         0.00     0.00     0.00
      336   16.887       0.0000       6.9947         0.00     0.00     0.00
      337   17.927       0.0000       3.5659         0.00     0.00     0.00

